1;2013;10;24;48;0
2;24;10;2013;48;0
3;23;10;2013;48;0
4;22;10;2013;48;0
5;21;10;2013;48;0
6;18;10;2013;48;0
7;17;10;2013;48;0
8;16;10;2013;48;0
9;15;10;2013;48;0
10;14;10;2013;48;0
11;11;10;2013;48;0
12;10;10;2013;48;0
13;9;10;2013;48;0
14;8;10;2013;51;0
15;7;10;2013;49;0
16;4;10;2013;49;0
17;3;10;2013;49;0
18;2;10;2013;49;0
19;1;10;2013;49;0
20;30;9;2013;51;0
21;27;9;2013;51;0
22;26;9;2013;51;0
23;25;9;2013;51;0
24;24;9;2013;51;0
25;23;9;2013;51;0
26;20;9;2013;51;0
27;19;9;2013;51;0
28;18;9;2013;52;0
29;17;9;2013;50;0
30;16;9;2013;50;0
31;13;9;2013;50;0
32;12;9;2013;50;100
33;11;9;2013;53;0
34;10;9;2013;55;0
35;9;9;2013;53;0
36;6;9;2013;53;0
37;5;9;2013;53;0
38;4;9;2013;55;0
39;3;9;2013;53;0
40;2;9;2013;51;0
41;30;8;2013;53;0
42;29;8;2013;53;0
43;28;8;2013;53;0
44;27;8;2013;53;0
45;26;8;2013;53;0
46;23;8;2013;50;0
47;22;8;2013;50;0
48;21;8;2013;50;0
49;20;8;2013;50;0
50;19;8;2013;48;0
51;16;8;2013;48;0
52;15;8;2013;50;0
53;14;8;2013;50;0
54;13;8;2013;50;0
55;12;8;2013;50;0
56;9;8;2013;50;0
57;8;8;2013;50;0
58;7;8;2013;50;0
59;6;8;2013;50;0
60;5;8;2013;50;0
61;2;8;2013;50;0
62;1;8;2013;50;0
63;31;7;2013;50;0
64;30;7;2013;50;0
65;29;7;2013;50;0
66;26;7;2013;50;0
67;25;7;2013;49;3000
68;24;7;2013;50;1500
69;23;7;2013;48;0
70;22;7;2013;48;2200
71;19;7;2013;50;400
72;18;7;2013;50;2000
73;17;7;2013;51;1400
74;16;7;2013;51;0
75;15;7;2013;51;0
76;12;7;2013;51;0
77;11;7;2013;53;0
78;10;7;2013;53;0
79;9;7;2013;55;0
80;8;7;2013;58;0
81;5;7;2013;58;0
82;4;7;2013;56;0
83;3;7;2013;56;0
84;2;7;2013;59;0
85;1;7;2013;59;0
86;28;6;2013;59;0
87;27;6;2013;59;0
88;26;6;2013;56;0
89;25;6;2013;59;0
90;24;6;2013;59;0
91;21;6;2013;54;0
92;20;6;2013;54;0
93;19;6;2013;54;0
94;18;6;2013;54;0
95;17;6;2013;54;0
96;14;6;2013;54;0
97;13;6;2013;54;0
98;12;6;2013;54;0
99;11;6;2013;51;0
100;10;6;2013;51;0
101;7;6;2013;54;0
102;6;6;2013;54;0
103;5;6;2013;54;0
104;4;6;2013;54;0
105;3;6;2013;54;0
106;31;5;2013;54;0
107;30;5;2013;54;0
108;29;5;2013;54;0
109;28;5;2013;51;0
110;27;5;2013;51;0
111;24;5;2013;51;0
112;23;5;2013;51;0
113;22;5;2013;51;0
114;21;5;2013;51;0
115;20;5;2013;51;0
116;17;5;2013;52;0
117;16;5;2013;52;0
118;15;5;2013;52;0
119;14;5;2013;52;0
120;13;5;2013;55;0
121;10;5;2013;55;0
122;9;5;2013;55;0
