Date;Open;High;Low;Close;Volume;Adj;Close
2012-12-26;47.1;47.1;47.1;47.1;0;46.17;
2012-12-25;47.1;47.1;47.1;47.1;0;46.17;
2012-12-24;46.5;48.65;46.5;47.1;11100;46.17;
2012-12-21;49.7;49.7;46;46.35;500;45.43;
2012-12-20;49.95;49.95;47.05;47.5;200;46.56;
2012-12-19;48.1;48.1;47.25;48.1;12400;47.15;
2012-12-18;43.5;45.85;43.5;45.85;500;44.94;
2012-12-17;43.7;43.7;43.5;43.7;1700;42.83;
2012-12-14;40.8;44.9;40.8;41.65;900;40.83;
2012-12-13;42.8;42.8;42.8;42.8;800;41.95;
2012-12-12;42;44.9;42;44.9;300;44.01;
2012-12-11;44.1;44.1;44.1;44.1;0;43.23;
2012-12-10;43.9;44.1;43.9;44.1;1200;43.23;
2012-12-07;43.6;43.6;42;42;200;41.17;
2012-12-06;41.9;41.9;41.9;41.9;0;41.07;
2012-12-05;41.9;41.9;41.9;41.9;0;41.07;
2012-12-04;40;42;40;41.9;600;41.07;
2012-12-03;40;40;40;40;600;39.21;
2012-11-30;41.4;41.4;41.4;41.4;200;40.58;
2012-11-29;41.6;41.7;40;41.4;1100;40.58;
2012-11-28;39.75;39.75;39.75;39.75;0;38.96;
2012-11-27;38.1;40;38;39.75;600;38.96;
2012-11-26;40;40;38.15;38.15;1000;37.39;
2012-11-23;40.95;41;39.8;39.9;800;39.11;
2012-11-22;42;43;40.8;40.8;1600;39.99;
2012-11-21;43.3;43.3;42.55;42.7;17200;41.85;
2012-11-20;41;41.45;40.9;41.25;1200;40.43;
2012-11-19;39.9;39.9;38;39.5;1300;38.72;
2012-11-16;37.4;38.85;37.4;38;2200;37.25;
2012-11-15;35.75;37;34.95;37;400;36.27;
2012-11-14;35.75;35.75;35.75;35.75;0;35.04;
2012-11-13;35.75;35.75;35.75;35.75;0;35.04;
2012-11-12;35.7;37.95;35.7;35.75;200;35.04;
2012-11-09;37.4;37.45;36.6;36.6;1200;35.88;
2012-11-08;36.75;36.75;36.75;36.75;200;36.02;
2012-11-07;36.5;38.1;36.5;36.75;400;36.02;
2012-11-06;36;36.35;36;36.35;2400;35.63;
2012-11-05;32;34.65;32;34.65;1200;33.96;
2012-11-02;33;33;33;33;0;32.35;
2012-11-01;32.05;34.45;31.8;33;600;32.35;
2012-10-31;32.5;33.15;32.5;33.15;1600;32.49;
2012-10-30;32.35;32.35;31.65;31.65;800;31.02;
2012-10-29;31;32.3;30.2;30.85;400;30.24;
2012-10-26;30.8;30.8;30.8;30.8;0;30.19;
2012-10-25;30.8;30.8;30.8;30.8;200;30.19;
2012-10-24;31;31;31;31;0;30.39;
2012-10-23;31;31;31;31;1000;30.39;
2012-10-22;34;34;31.6;31.9;800;31.27;
2012-10-19;33;34;31.8;33;800;32.35;
2012-10-18;32.45;33.5;31.7;33.2;4700;32.54;
2012-10-17;31.95;31.95;31.95;31.95;0;31.32;
2012-10-16;30.3;31.95;30.3;31.95;200;31.32;
2012-10-15;31.85;31.85;31.85;31.85;0;31.22;
2012-10-12;30.9;30.9;30.9;30.9;0;30.29;
2012-10-11;31.1;31.45;29.6;30.9;1000;30.29;
2012-10-10;30.85;31.15;30.85;31.15;300;30.53;
2012-10-09;29.5;29.7;29.5;29.7;2000;29.11;
2012-10-08;29.1;29.1;28;28.3;1800;27.74;
2012-10-05;27.75;27.75;27.75;27.75;300;27.2;
2012-10-04;27.6;27.6;27.6;27.6;400;27.05;
2012-10-03;29;29;29;29;0;28.43;
2012-10-02;29;29;29;29;0;28.43;
2012-10-01;29.5;29.5;29;29;100;28.43;
2012-09-28;29;29;29;29;200;28.43;
2012-09-27;28.2;28.2;28.2;28.2;0;27.64;
2012-09-26;29.7;29.7;27.25;29.6;1300;29.01;
2012-09-25;28.5;28.55;28.5;28.55;800;27.98;
2012-09-24;28.75;29.95;28.75;29.95;300;29.36;
2012-09-21;31.35;31.35;28.75;28.8;800;28.23;
2012-09-20;30.2;30.2;30.2;30.2;0;29.6;
2012-09-19;30.2;30.2;30.2;30.2;0;29.6;
2012-09-18;30.9;30.9;30.2;30.2;400;29.6;
2012-09-17;30.6;30.6;28.95;30;100;29.41;
2012-09-14;31.5;31.5;31.45;31.45;200;29.85;
2012-09-13;28.8;30;28.8;30;0;28.47;
2012-09-12;29.95;29.95;28.8;28.8;200;27.33;
2012-09-11;30.45;30.45;29.1;30.2;100;28.66;
2012-09-10;29.05;29.05;29.05;29.05;200;27.57;
2012-09-07;30.5;30.5;30.5;30.5;0;28.95;
2012-09-06;28.5;30.7;28.5;30.7;100;29.14;
2012-09-05;29.95;30.65;29.95;29.95;300;28.42;
2012-09-04;30.7;30.7;29.55;29.55;200;28.04;
2012-09-03;29.55;29.55;29.3;29.3;0;27.81;
2012-08-31;29.85;29.85;28;28.2;400;26.76;
2012-08-30;29;29;29;29;0;27.52;
2012-08-29;29.95;29.95;27.25;27.65;100;26.24;
2012-08-28;28.55;28.55;28.55;28.55;0;27.09;
2012-08-27;27.2;27.2;27.2;27.2;0;25.81;
2012-08-24;27.2;27.2;27.2;27.2;0;25.81;
2012-08-23;27.2;27.2;27.2;27.2;100;25.81;
2012-08-22;27.15;27.15;27.15;27.15;300;25.77;
2012-08-21;30.2;30.2;28.55;28.55;100;27.09;
2012-08-20;30;30;30;30;0;28.47;
2012-08-17;30;30;30;30;100;28.47;
2012-08-16;28.9;28.9;28.9;28.9;0;27.43;
2012-08-15;28.9;28.9;28.9;28.9;0;27.43;
2012-08-14;28.9;28.9;28.9;28.9;100;27.43;
2012-08-13;30.4;30.4;30.4;30.4;0;28.85;
2012-08-10;30.25;30.55;30.25;30.55;200;28.99;
2012-08-09;30.6;30.6;29.1;29.1;400;27.62;
2012-08-08;29.5;29.5;29.5;29.5;4300;28;
2012-08-07;29.5;29.5;29.5;29.5;300;28;
2012-08-06;30.5;30.5;30.5;30.5;0;28.95;
2012-08-03;29.5;29.5;29.5;29.5;0;28;
2012-08-02;30.95;30.95;30.95;30.95;0;29.37;
2012-08-01;29.5;29.5;29.5;29.5;0;28;
2012-07-31;30.45;30.45;30;30;0;28.47;
2012-07-30;30.4;30.4;30;30;0;28.47;
2012-07-27;31.3;31.3;31.3;31.3;0;29.7;
2012-07-26;31.3;31.3;31.3;31.3;0;29.7;
2012-07-25;29.9;29.9;29.9;29.9;500;28.38;
2012-07-24;29.9;29.9;29.9;29.9;0;28.38;
2012-07-23;29.3;29.3;29.3;29.3;0;27.81;
2012-07-20;29.35;29.35;28;29.35;600;27.85;
2012-07-19;29.2;29.4;29.2;29.25;800;27.76;
2012-07-18;26.85;28;26.8;28;1400;26.57;
2012-07-17;28.9;28.9;26.7;26.7;0;25.34;
2012-07-16;28.05;28.05;26.8;28.05;200;26.62;
2012-07-13;27.5;28.75;26.65;26.75;300;25.39;
2012-07-12;27.4;27.4;27.4;27.4;0;26;
2012-07-11;27.4;27.4;27.4;27.4;100;26;
2012-07-10;26.5;28.8;26.1;28.8;200;27.33;
2012-07-09;28;28;27.45;27.45;0;26.05;
2012-07-06;27;28.85;26.7;28.85;900;27.38;
2012-07-05;29.15;29.15;28.1;28.1;900;26.67;
2012-07-04;27.8;27.8;27.8;27.8;1400;26.38;
2012-07-03;26.5;26.5;26.5;26.5;0;25.15;
2012-07-02;28.95;28.95;27;27;200;25.62;
2012-06-29;28;28;28;28;0;26.57;
2012-06-28;28;28;28;28;0;26.57;
2012-06-27;26.7;26.7;26.7;26.7;0;25.34;
2012-06-26;26.7;26.7;26.7;26.7;200;25.34;
2012-06-25;26.95;28.15;25.75;28.1;1000;26.67;
2012-06-22;25.75;27;25.65;26.9;200;25.53;
2012-06-21;27.4;27.4;26.05;26.95;200;25.58;
2012-06-20;27.35;27.5;27.35;27.4;800;26;
2012-06-19;27.35;27.35;27.35;27.35;0;25.96;
2012-06-18;27.35;27.35;27.35;27.35;0;25.96;
2012-06-15;27.35;27.45;27.35;27.35;0;25.96;
2012-06-14;26.95;26.95;26.95;26.95;0;25.58;
2012-06-13;26.95;26.95;26.95;26.95;0;25.58;
2012-06-12;26.95;26.95;26.95;26.95;0;25.58;
2012-06-11;26.95;26.95;26.95;26.95;0;25.58;
2012-06-08;26.9;26.95;26.9;26.95;0;25.58;
2012-06-07;27;27;27;27;0;25.62;
2012-06-06;27;27;27;27;0;25.62;
2012-06-05;27;27;25.1;27;300;25.62;
2012-06-04;27;27;26.4;26.4;1000;25.05;
2012-06-01;26.4;26.4;26.4;26.4;500;25.05;
2012-05-31;24.45;25.2;24.45;25.2;200;23.92;
2012-05-30;25.2;25.2;25.2;25.2;0;23.92;
2012-05-29;25.2;25.2;25.2;25.2;0;23.92;
2012-05-28;25.2;25.2;25.2;25.2;0;23.92;
2012-05-25;24.7;24.7;24.7;24.7;100;23.44;
2012-05-24;26.25;26.25;25.2;25.2;200;23.92;
2012-05-23;27;27;26;26;200;24.67;
2012-05-22;26;26;26;26;0;24.67;
2012-05-21;27.95;27.95;26;26;600;24.67;
2012-05-18;27.15;27.15;27.15;27.15;0;25.77;
2012-05-17;25.9;25.9;25.9;25.9;0;24.58;
2012-05-16;25.9;25.9;25.9;25.9;0;24.58;
2012-05-15;24.8;25;24.75;24.75;400;23.49;
2012-05-14;24.9;24.9;24.8;24.9;2500;23.63;
2012-05-11;25;25;24.1;24.65;300;23.39;
2012-05-10;26.45;26.75;25.2;25.3;400;24.01;
2012-05-09;26.45;26.45;26.45;26.45;0;25.1;
2012-05-08;26.5;26.5;26;26.5;800;25.15;
2012-05-07;26.55;26.55;26;26;400;24.67;
2012-05-04;27.55;27.55;27.3;27.3;400;25.91;
2012-05-03;28.1;28.1;27.7;28;300;26.57;
2012-05-02;29.45;29.45;29;29;800;27.52;
2012-05-01;29.35;29.35;29.35;29.35;0;27.85;
2012-04-30;30.15;30.4;29.35;29.35;300;27.85;
2012-04-27;30.85;30.85;30.85;30.85;100;29.28;
2012-04-26;30.4;31.25;29.4;29.4;1600;27.9;
2012-04-25;30.85;30.9;30.85;30.9;500;29.33;
2012-04-24;29.5;29.5;29.5;29.5;0;28;
2012-04-23;29.5;29.5;29.5;29.5;0;28;
2012-04-20;29.95;30.45;27.8;29.5;6300;28;
2012-04-19;27.25;29.9;27.25;29;1000;27.52;
2012-04-18;27.15;28.5;27.15;28.5;1100;27.05;
2012-04-17;27.15;27.15;27.15;27.15;100;25.77;
2012-04-16;27.7;27.7;27.7;27.7;0;26.29;
2012-04-13;29.4;29.95;27.6;27.7;1500;26.29;
2012-04-12;28.5;28.55;28.05;28.55;1000;27.09;
2012-04-11;27.2;27.2;27.2;27.2;0;25.81;
2012-04-10;27.25;27.25;27.2;27.2;200;25.81;
2012-04-09;28.6;28.6;28.6;28.6;0;27.14;
2012-04-06;28.5;28.5;28.5;28.5;0;27.05;
2012-04-05;28.5;28.5;28.5;28.5;0;27.05;
2012-04-04;28.5;28.5;28.5;28.5;0;27.05;
2012-04-03;28;28.5;28;28.5;0;27.05;
2012-04-02;28.45;28.55;28.2;28.55;2900;27.09;
2012-03-30;27.2;27.2;27.2;27.2;0;25.81;
2012-03-29;27.75;27.8;27.75;27.8;0;26.38;
2012-03-28;27.45;27.45;26.5;26.5;900;25.15;
2012-03-27;27.45;27.45;27.45;27.45;0;26.05;
2012-03-26;28.65;28.85;28.65;28.85;3700;27.38;
2012-03-23;28.5;28.5;27.3;28.35;0;26.91;
2012-03-22;27.8;27.8;27.75;27.75;700;26.34;
2012-03-21;26.35;28.4;26.35;28.35;10200;26.91;
2012-03-20;27.3;27.3;27.3;27.3;600;25.91;
2012-03-19;27.5;27.5;27.5;27.5;0;26.1;
2012-03-16;27.5;27.5;27.5;27.5;0;26.1;
2012-03-15;28.75;28.75;27.5;28.6;500;27.14;
2012-03-14;28.3;28.5;28.3;28.35;300;26.91;
2012-03-13;27.75;28.8;27.75;28.2;200;26.76;
2012-03-12;29;29;29;29;0;27.52;
2012-03-09;29;29;29;29;0;27.52;
2012-03-08;29;29;29;29;0;27.52;
2012-03-07;28.45;28.45;28.45;28.45;100;27;
2012-03-06;26.8;28.4;26.8;27.55;2600;26.15;
2012-03-05;27.75;27.9;27.75;27.9;100;26.48;
2012-03-02;27.6;28.8;27.6;28.8;1800;27.33;
2012-03-01;29.25;29.25;29;29;1100;27.52;
2012-02-29;28.95;28.95;28.95;28.95;0;27.47;
2012-02-28;27.1;28.95;27.1;28.95;0;27.47;
2012-02-27;27.9;27.9;27.9;27.9;0;26.48;
2012-02-24;27.9;27.9;27.9;27.9;0;26.48;
2012-02-23;28.55;28.55;27.85;27.9;1500;26.48;
2012-02-22;28.5;28.5;27.6;27.75;900;26.34;
2012-02-21;27.65;29.25;27.65;28.5;400;27.05;
2012-02-20;28.4;28.4;28.4;28.4;0;26.95;
2012-02-17;28.85;28.85;27.3;28.4;0;26.95;
2012-02-16;28;28;28;28;0;26.57;
2012-02-15;28.8;28.9;27.3;28.35;1300;26.91;
2012-02-14;28.5;28.65;27.9;28.65;2300;27.19;
2012-02-13;28.25;28.9;28.1;28.5;2300;27.05;
2012-02-10;27.55;27.6;27.55;27.55;100;26.15;
2012-02-09;26.5;27;26.5;26.75;1100;25.39;
2012-02-08;26.9;26.9;26.9;26.9;0;25.53;
2012-02-07;26.95;26.95;25.95;25.95;2000;24.63;
2012-02-06;28.1;28.1;26.95;27.3;1200;25.91;
2012-02-03;28.3;28.3;28.3;28.3;800;26.86;
2012-02-02;28;29.65;28;29.4;300;27.9;
2012-02-01;30;30.45;28.35;28.35;1900;26.91;
2012-01-31;29.8;29.8;29.8;29.8;1000;28.28;
2012-01-30;28.4;28.4;28.4;28.4;0;26.95;
2012-01-27;28.4;28.4;28.4;28.4;0;26.95;
2012-01-26;28.4;28.4;28.4;28.4;0;26.95;
2012-01-25;27.15;28.4;27.1;28.4;300;26.95;
2012-01-24;27.5;27.5;27.05;27.05;100;25.67;
2012-01-23;28;28;28;28;100;26.57;
2012-01-20;29;29;28.7;28.7;100;27.24;
2012-01-19;30.3;30.3;28.3;29.55;800;28.04;
2012-01-18;29.2;29.2;29.2;29.2;0;27.71;
2012-01-17;30.6;30.6;29.2;29.2;100;27.71;
2012-01-16;30.6;30.6;30.6;30.6;0;29.04;
2012-01-13;30.6;30.6;30.6;30.6;0;29.04;
2012-01-12;29.35;30.6;29.35;30.6;0;29.04;
2012-01-11;30.45;30.85;30.45;30.85;2100;29.28;
2012-01-10;29.7;29.9;29.7;29.8;300;28.28;
2012-01-09;30.4;30.4;28.5;28.5;100;27.05;
2012-01-06;29.95;29.95;29.8;29.8;0;28.28;
2012-01-05;28.85;28.85;28.8;28.8;0;27.33;
2012-01-04;27.5;27.5;27.5;27.5;0;26.1;
2012-01-03;27.5;27.5;27.5;27.5;0;26.1;
2012-01-02;27.5;27.5;27.5;27.5;0;26.1;
2011-12-30;27.5;27.5;27.5;27.5;0;26.1;
2011-12-29;26.55;27.15;26.5;26.55;100;25.2;
2011-12-28;26.5;26.5;26.5;26.5;0;25.15;
2011-12-27;26.5;26.5;26.5;26.5;0;25.15;
2011-12-26;26.5;26.5;26.5;26.5;0;25.15;
2011-12-23;26.5;26.5;26.5;26.5;0;25.15;
2011-12-22;26.5;26.5;26.5;26.5;0;25.15;
2011-12-21;26.5;26.5;26.5;26.5;0;25.15;
2011-12-20;26.5;26.5;26.5;26.5;2600;25.15;
2011-12-19;26;26;26;26;0;24.67;
2011-12-16;27.45;27.45;26;26;0;24.67;
2011-12-15;26.5;26.5;26.45;26.5;1600;25.15;
2011-12-14;26.25;26.25;25.15;25.25;600;23.96;
2011-12-13;25.1;25.1;25.1;25.1;0;23.82;
2011-12-12;25.15;25.15;25.1;25.1;200;23.82;
2011-12-09;24.25;26.2;24.25;26.2;500;24.86;
2011-12-08;25.15;25.15;25.1;25.15;500;23.87;
