Date;Open;High;Low;Close;Volume;Adj;Close
2013-08-14;10;10;10;10;0;10;
2013-08-13;9.51;10;9.51;10;100;10;
2013-08-12;10;10;10;10;600;10;
2013-08-09;10.25;10.25;10.25;10.25;0;10.25;
2013-08-08;10.25;10.25;10.25;10.25;0;10.25;
2013-08-07;10.25;10.25;10.25;10.25;0;10.25;
2013-08-06;10.21;10.55;10.21;10.55;700;10.55;
2013-08-05;10.55;10.55;10.55;10.55;0;10.55;
2013-08-02;11;11;10.55;10.55;200;10.55;
2013-08-01;11.1;11.1;11.1;11.1;0;11.1;
2013-07-31;11.1;11.1;11.1;11.1;0;11.1;
2013-07-30;11.1;11.1;11.1;11.1;0;11.1;
2013-07-29;11.21;11.3;11.21;11.3;1200;11.3;
2013-07-26;11.81;12;11.25;11.25;400;11.25;
2013-07-25;11.81;11.81;11.81;11.81;1000;11.81;
2013-07-24;12.7;12.7;12.12;12.2;200;12.2;
2013-07-23;12.75;12.75;12.75;12.75;100;12.75;
2013-07-22;12.78;13;12.78;12.78;600;12.78;
2013-07-19;13.45;13.45;13.45;13.45;5000;13.45;
2013-07-18;13.25;13.25;13.25;13.25;0;13.25;
2013-07-17;13.25;13.25;13.25;13.25;0;13.25;
2013-07-16;13.05;13.05;13.05;13.05;0;13.05;
2013-07-15;12.99;13.05;12.99;13.05;300;13.05;
2013-07-12;12.49;13.25;12.49;13.25;1500;13.25;
2013-07-11;12.5;12.75;12.5;12.75;600;12.75;
2013-07-10;12.5;12.5;12.5;12.5;500;12.5;
2013-07-09;13;13;13;13;0;13;
2013-07-08;13;13;13;13;0;13;
2013-07-05;13;13;13;13;0;13;
2013-07-04;13;13;13;13;0;13;
2013-07-03;13;13;13;13;0;13;
2013-07-02;13;13;13;13;0;13;
2013-07-01;13;13;13;13;0;13;
2013-06-28;13;13;13;13;0;13;
2013-06-27;13;13;13;13;0;13;
2013-06-26;13;13;13;13;0;13;
2013-06-25;13;13;13;13;0;13;
2013-06-24;13;13;13;13;0;13;
2013-06-21;13;13;13;13;0;13;
2013-06-20;13;13;13;13;0;13;
2013-06-19;13;13;13;13;0;13;
2013-06-18;13;13;13;13;0;13;
2013-06-17;13;13;13;13;0;13;
2013-06-14;13;13;13;13;0;13;
2013-06-13;13;13;13;13;500;13;
2013-06-12;13;13;13;13;0;13;
2013-06-11;13;13;13;13;100;13;
2013-06-10;12.95;12.95;12.95;12.95;0;12.95;
2013-06-07;13;13;12.95;12.95;4000;12.95;
2013-06-06;12.81;12.81;12.81;12.81;200;12.81;
2013-06-05;12.55;13;12.55;13;100;13;
2013-06-04;12.9;13;12.75;13;400;13;
2013-06-03;13.37;14;13.35;13.35;5300;13.35;
2013-05-31;14.8;14.8;14.05;14.05;2600;14.05;
2013-05-30;14.75;14.75;14.74;14.74;0;14.74;
2013-05-29;15.24;15.24;14.5;14.5;0;14.5;
2013-05-28;13.76;14.9;13.75;14.85;1000;14.85;
2013-05-27;14.5;14.5;14.26;14.26;4000;14.26;
2013-05-24;15;15;15;15;0;15;
2013-05-23;14.94;14.94;14.94;14.94;0;14.94;
2013-05-22;13.52;14.94;13.52;14.94;200;14.94;
2013-05-21;14.23;14.23;14.23;14.23;0;14.23;
2013-05-20;14.23;14.23;14.23;14.23;0;14.23;
2013-05-17;14.23;14.23;14.23;14.23;300;14.23;
2013-05-16;14.97;14.97;14.97;14.97;0;14.97;
2013-05-15;14.97;14.97;14.97;14.97;0;14.97;
2013-05-14;14.97;14.97;14.97;14.97;100;14.97;
2013-05-13;15.75;15.75;15.75;15.75;0;15.75;
2013-05-10;15.75;15.75;15.75;15.75;0;15.75;
2013-05-09;15.75;15.75;15.75;15.75;0;15.75;
2013-05-08;15;15;15;15;0;15;
2013-05-07;15;15;15;15;0;15;
2013-05-06;14.64;15;14.64;15;0;15;
2013-05-03;15.4;15.4;15.4;15.4;0;15.4;
2013-05-02;15.4;15.4;15.4;15.4;0;15.4;
2013-05-01;14.73;14.73;14.73;14.73;0;14.73;
2013-04-30;15.39;15.39;14.73;14.73;1200;14.73;
2013-04-29;15.5;15.5;15.5;15.5;0;15.5;
2013-04-26;15.1;15.1;15.1;15.1;0;15.1;
2013-04-25;15.1;15.1;15.1;15.1;0;15.1;
2013-04-24;15.1;15.1;15.1;15.1;0;15.1;
2013-04-23;14.74;15.1;13.75;15.1;2200;15.1;
2013-04-22;14.43;14.43;14.43;14.43;0;14.43;
2013-04-19;13.75;13.75;13.75;13.75;0;13.75;
2013-04-18;14;14;12.85;13.75;100;13.75;
2013-04-17;13.49;13.49;13.49;13.49;100;13.49;
2013-04-16;12;13;12;13;100;13;
2013-04-15;12.58;12.58;12.58;12.58;0;12.58;
2013-04-12;12;12.58;12;12.58;600;12.58;
2013-04-11;12;12;12;12;0;12;
2013-04-10;12;12;12;12;0;12;
2013-04-09;11.5;11.5;11.5;11.5;1100;11.5;
2013-04-08;12.05;12.05;12.05;12.05;0;12.05;
2013-04-05;12.12;13.23;12.05;12.05;1100;12.05;
2013-04-04;12.68;12.68;12.68;12.68;0;12.68;
2013-04-03;12.68;13.33;12.68;12.68;300;12.68;
2013-04-02;12.82;13.34;12.78;13.34;1000;13.34;
2013-04-01;13.38;13.45;13.38;13.45;700;13.45;
2013-03-29;13.19;13.19;13.19;13.19;0;13.19;
2013-03-28;12.17;13.19;12.17;13.19;1200;13.19;
2013-03-27;12.8;12.8;12.8;12.8;0;12.8;
2013-03-26;12.8;13.19;12.8;12.8;500;12.8;
2013-03-25;12.5;13.29;12.25;12.8;3600;12.8;
2013-03-22;11.99;12.68;11.99;12.68;100;12.68;
2013-03-21;12.77;12.77;12.5;12.6;400;12.6;
2013-03-20;12.45;12.45;12.45;12.45;0;12.45;
2013-03-19;11.33;12.4;11.27;12.4;1000;12.4;
2013-03-18;12.89;12.89;11.86;11.86;100;11.86;
2013-03-15;12;12.5;11.7;12.48;1800;12.48;
2013-03-14;11.45;12.56;11.45;12.28;100;12.28;
2013-03-13;11.4;11.99;11.3;11.98;0;11.98;
2013-03-12;11.05;12.07;11.05;11.88;6100;11.88;
2013-03-11;11.99;11.99;11.09;11.55;2300;11.55;
2013-03-08;11.68;11.68;11.03;11.67;2800;11.67;
2013-03-07;11.12;11.13;10.8;11.13;1100;11.13;
2013-03-06;10.84;10.84;10.6;10.6;1600;10.6;
2013-03-05;12.1;12.55;10.29;10.33;4500;10.33;
2013-03-04;11.2;12.6;11.03;11.43;900;11.43;
2013-03-01;12.01;13.49;11.7;12.01;6700;12.01;
2013-02-28;14.78;14.78;12.7;12.85;4900;12.85;
2013-02-27;13;14.1;13;14.1;100;14.1;
2013-02-26;13.3;14.39;13;14.39;0;14.39;
2013-02-25;14.4;14.4;13.26;14.4;200;14.4;
2013-02-22;13.31;13.5;13.31;13.41;200;13.41;
2013-02-21;14.95;14.95;14.35;14.35;200;14.35;
2013-02-20;14;14.43;13.2;14.38;400;14.38;
2013-02-19;14.45;14.5;13.12;14.47;600;14.47;
2013-02-18;13.1;14.43;13;14.43;100;14.43;
2013-02-15;13.24;13.24;13.24;13.24;0;13.24;
2013-02-14;14.89;14.89;13.24;13.24;1000;13.24;
2013-02-13;13.5;14.7;13.02;14.7;500;14.7;
2013-02-12;14.85;14.85;13.5;13.5;1000;13.5;
2013-02-11;13.7;14.3;13.5;13.56;2500;13.56;
2013-02-08;14.89;14.89;14.89;14.89;0;14.89;
2013-02-07;14.89;14.9;14.01;14.89;0;14.89;
2013-02-06;14.07;14.07;14.07;14.07;100;14.07;
2013-02-05;13.62;14.98;13.62;14.89;100;14.89;
2013-02-04;14.17;14.51;14.17;14.18;300;14.18;
2013-02-01;14.68;15;14.4;14.51;3100;14.51;
2013-01-31;14.79;14.79;14;14.03;1800;14.03;
2013-01-30;14.35;14.95;14.02;14.46;2000;14.46;
2013-01-29;14.9;15;14.51;14.51;1800;14.51;
2013-01-28;14.55;15.3;14.5;14.84;1300;14.84;
2013-01-25;14.25;15.29;14.25;15.1;1000;15.1;
2013-01-24;14.37;15.49;14.37;14.41;500;14.41;
2013-01-23;15.7;15.7;14.7;15.19;500;15.19;
2013-01-22;14.52;15.94;14.5;15.1;4600;15.1;
2013-01-21;15.5;15.5;14.2;15.39;5200;15.39;
2013-01-18;14.35;15;14.3;14.3;1100;14.3;
2013-01-17;14.75;15.4;14.35;15.07;2200;15.07;
2013-01-16;14.76;14.95;14.35;14.36;2400;14.36;
2013-01-15;15.45;15.65;14.7;15.17;4200;15.17;
2013-01-14;15.75;15.85;14.76;15.49;4100;15.49;
2013-01-11;15;15.45;14.7;15.45;100;15.45;
2013-01-10;14.86;15.85;14.86;14.94;1200;14.94;
2013-01-09;16.75;16.75;15.5;15.57;8100;15.57;
2013-01-08;16.65;16.65;15.7;15.8;2600;15.8;
2013-01-07;17;17;15.45;15.84;4500;15.84;
2013-01-04;16.3;16.3;15;15.8;5800;15.8;
2013-01-03;15.25;15.99;14.9;15.47;12200;15.47;
2013-01-02;15.69;15.69;14.75;14.79;4700;14.79;
2013-01-01;15.27;15.27;14.7;14.9;200;14.9;
2012-12-31;15;15.36;14.75;14.87;1200;14.87;
2012-12-28;14.5;15.39;14.3;15.18;1600;15.18;
2012-12-27;14.75;15.23;14.11;14.18;800;14.18;
2012-12-26;14.25;15.38;14.25;15.25;500;15.25;
2012-12-25;15.09;15.09;15.09;15.09;0;15.09;
2012-12-24;15.4;15.45;14.65;15.09;1400;15.09;
2012-12-21;15.5;15.5;14.4;14.55;1900;14.55;
2012-12-20;14.6;15.25;14.6;14.67;1300;14.67;
2012-12-19;15.25;15.25;14.55;14.81;400;14.81;
2012-12-18;14.62;15.39;14.61;14.63;300;14.63;
2012-12-17;14.4;15.14;14.23;14.89;300;14.89;
2012-12-14;15.19;15.19;15.19;15.19;0;15.19;
2012-12-13;15.9;15.9;14.6;14.83;1400;14.83;
2012-12-12;15.4;15.5;15.4;15.46;0;15.46;
2012-12-11;14.76;15.58;14.76;15.36;900;15.36;
2012-12-10;15.69;15.69;15.01;15.39;700;15.39;
2012-12-07;15.69;15.98;15;15.1;1900;15.1;
2012-12-06;14.65;15.45;14.65;14.85;800;14.85;
2012-12-05;14.6;15.49;14.6;15;1300;15;
2012-12-04;14.62;15.45;14.62;15.45;300;15.45;
2012-12-03;15.1;15.4;14.53;14.53;1600;14.53;
2012-11-30;14.9;15.2;14.9;15;600;15;
2012-11-29;14.8;14.85;14.54;14.8;1600;14.8;
2012-11-28;15.23;15.23;15.23;15.23;0;15.23;
2012-11-27;14.8;15.23;14.8;15.23;1900;15.23;
2012-11-26;14.9;15.39;14.5;14.85;2300;14.85;
2012-11-23;15.7;15.7;14.2;15.06;900;15.06;
2012-11-22;14.95;15.45;14.62;15.45;900;15.45;
2012-11-21;14.55;15.8;14.55;14.8;1600;14.8;
2012-11-20;15.39;15.4;15.39;15.4;100;15.4;
2012-11-19;14.22;15.7;14.22;15.2;2100;15.2;
2012-11-16;14.65;15.7;14.65;15.18;5500;15.18;
2012-11-15;14.08;15.89;14.01;15.31;5200;15.31;
2012-11-14;15.04;15.04;15.04;15.04;0;15.04;
2012-11-13;15.04;15.04;15.04;15.04;0;15.04;
2012-11-12;14.8;15.15;14.45;15.04;600;15.04;
2012-11-09;15.35;15.35;14.5;15.18;1700;15.18;
2012-11-08;14.4;15.39;14.21;14.21;200;14.21;
2012-11-07;15;15.89;14.6;14.6;2500;14.6;
2012-11-06;16.5;16.5;14.5;15.4;500;15.4;
2012-11-05;15.49;15.49;15.49;15.49;0;15.49;
2012-11-02;15.99;15.99;15;15.49;300;15.49;
2012-11-01;15.9;15.9;15;15.39;0;15.39;
2012-10-31;14.15;14.9;14.15;14.61;800;14.61;
2012-10-30;15.5;15.5;15.5;15.5;0;15.5;
2012-10-29;15.5;15.5;15.5;15.5;0;15.5;
2012-10-26;15.4;15.4;14.5;14.5;2200;14.5;
2012-10-25;14.5;15.6;14.5;14.94;1000;14.94;
2012-10-24;15.02;15.02;15.02;15.02;0;15.02;
2012-10-23;16.2;16.2;14.71;15.02;600;15.02;
2012-10-22;14.05;15.4;14.05;15.35;1800;15.35;
2012-10-19;14.6;15.2;14.6;15.15;1300;15.15;
2012-10-18;14.5;15.05;14.5;15.05;1000;15.05;
2012-10-17;15.2;15.2;14.6;15.2;400;15.2;
2012-10-16;14.5;15.75;14.5;15.2;600;15.2;
2012-10-15;15.94;15.94;15.15;15.28;100;15.28;
2012-10-12;14.5;15.35;14.5;15.35;300;15.35;
2012-10-11;15.25;15.25;14.7;15.24;700;15.24;
2012-10-10;15;15.14;14.55;15.14;400;15.14;
2012-10-09;16;16;14.55;14.55;4300;14.55;
2012-10-08;15.88;15.88;14.51;15.4;2200;15.4;
2012-10-05;14.7;14.95;14.3;14.8;1800;14.8;
2012-10-04;14.05;15.95;14.05;15.95;2900;15.95;
2012-10-03;14.95;14.95;14.95;14.95;100;14.95;
2012-10-02;14.97;14.97;14.97;14.97;0;14.97;
2012-10-01;14.51;15.7;14.5;14.97;3300;14.97;
2012-09-28;15;15.45;14.55;14.72;3900;14.72;
2012-09-27;14.12;15.5;14.1;14.5;8300;14.5;
2012-09-26;16.25;16.25;14.75;14.94;1600;14.94;
2012-09-25;15;15.58;15;15.53;5000;15.53;
2012-09-24;14.5;15.28;14.5;15.24;900;15.24;
2012-09-21;14.95;15.85;14.95;15;1600;15;
2012-09-20;14.15;15.75;14.15;15.03;2800;15.03;
2012-09-19;15.2;15.2;15.2;15.2;0;15.2;
2012-09-18;14.5;15.2;14.5;15.2;100;15.2;
2012-09-17;14.06;14.84;14.06;14.4;500;14.4;
2012-09-14;14.5;15.75;14.5;14.85;3700;14.85;
2012-09-13;14.12;14.3;14.05;14.3;2100;14.3;
2012-09-12;14.4;14.5;14.1;14.1;600;14.1;
2012-09-11;15;15;14;14.44;1200;14.44;
2012-09-10;14.5;14.5;14.5;14.5;0;14.5;
2012-09-07;14.98;14.98;13.56;14.35;600;14.35;
2012-09-06;14.4;14.4;13.57;13.9;1700;13.9;
2012-09-05;13.6;14.45;13.33;13.41;1200;13.41;
2012-09-04;13.8;14;13.5;13.63;1300;13.63;
2012-09-03;14.8;14.8;13.15;13.81;1300;13.81;
2012-08-31;14.5;14.5;14.2;14.2;3800;14.2;
2012-08-30;14.9;14.9;14.1;14.2;4300;14.2;
2012-08-29;14.4;15.45;14.2;14.25;10700;14.25;
2012-08-28;15.7;15.7;14.4;14.45;1000;14.45;
2012-08-27;15.75;15.75;15;15.65;200;15.65;
2012-08-24;15.1;15.6;15;15;600;15;
2012-08-23;15;15.8;15;15.8;1000;15.8;
2012-08-22;16.5;16.5;15.15;15.3;300;15.3;
2012-08-21;15.05;15.7;15.05;15.15;1700;15.15;
2012-08-20;15.55;15.55;15.55;15.55;0;15.55;
2012-08-17;15;15.95;15;15.55;1000;15.55;
2012-08-16;15;16.05;15;15.55;600;15.55;
2012-08-15;15.95;15.95;15.95;15.95;0;15.95;
2012-08-14;16;16;15.05;15.95;1600;15.95;
2012-08-13;15.5;15.8;15.1;15.75;1300;15.75;
2012-08-10;15.5;15.75;15;15.7;3500;15.7;
2012-08-09;15.25;15.85;15;15.1;4600;15.1;
2012-08-08;16;16;15.25;15.25;100;15.25;
2012-08-07;16.5;16.5;15;15.55;700;15.55;
2012-08-06;15;16;15;15.6;300;15.6;
2012-08-03;15.75;15.75;15;15.1;200;15.1;
2012-08-02;15.9;15.9;15;15.7;1800;15.7;
2012-08-01;15.75;15.75;14.7;15.05;1000;15.05;
2012-07-31;16;16;14.63;15.58;300;15.58;
2012-07-30;14.5;15.85;14.5;15.6;4800;15.6;
2012-07-27;15;15.85;14.74;15.46;100;15.46;
2012-07-26;15.25;15.65;15.1;15.4;4900;15.4;
2012-07-25;15.9;15.9;15.6;15.6;0;15.6;
2012-07-24;15.8;15.8;15.2;15.22;6200;15.22;
2012-07-23;14.1;15.88;14;15.24;4500;15.24;
2012-07-20;15.25;15.74;15.25;15.69;100;15.69;
2012-07-19;15.75;15.8;15.2;15.73;1000;15.73;
2012-07-18;15;15.72;15;15.08;4600;15.08;
2012-07-17;16.19;16.19;15.01;15.01;2600;15.01;
2012-07-16;15.99;16.3;15.34;15.92;4300;15.92;
2012-07-13;15.31;15.74;15.25;15.25;1600;15.25;
2012-07-12;15.1;15.75;15.1;15.75;500;15.75;
2012-07-11;16.2;16.2;15.1;15.81;3100;15.81;
2012-07-10;15.6;16.1;15;15.91;7000;15.91;
2012-07-09;16;16;14.81;15.04;1500;15.04;
2012-07-06;16.75;16.75;15.5;15.79;1900;15.79;
2012-07-05;16.2;16.49;15.8;16.12;9400;16.12;
2012-07-04;15.9;16.99;15.5;16.1;28600;16.1;
2012-07-03;13.8;15.29;13.8;15.08;27700;15.08;
2012-07-02;15.8;15.8;13.25;13.84;43100;13.84;
2012-06-29;13.75;14.45;13.5;13.7;25100;13.7;
2012-06-28;13.85;15;13.55;13.8;28800;13.8;
2012-06-27;13.6;13.75;13.6;13.75;3100;13.75;
2012-06-26;13.75;13.75;13.7;13.75;3700;13.75;
2012-06-25;13.75;14.85;13.65;13.75;17500;13.75;
2012-06-22;13.75;13.75;13.5;13.75;3600;13.75;
2012-06-21;14.8;14.8;13.5;13.7;19000;13.7;
2012-06-20;13.75;13.75;13.65;13.75;3200;13.75;
2012-06-19;15.3;15.3;13.6;13.75;4400;13.75;
2012-06-18;14;14;13.7;13.8;2600;13.8;
2012-06-15;14.75;14.75;13.8;13.95;20500;13.95;
2012-06-14;14.75;15;14.6;14.65;6700;14.65;
2012-06-13;14.9;15.9;14.75;14.8;21400;14.8;
2012-06-12;16.25;16.25;14.7;14.85;16800;14.85;
2012-06-11;15.25;15.9;15;15.55;38900;15.55;
2012-06-08;15.25;17.85;14.9;15.5;21400;15.5;
2012-06-07;15.75;15.75;15.5;15.55;4700;15.55;
2012-06-06;16;16;15.65;16;9800;16;
2012-06-05;16.5;16.5;15.45;16.15;5600;16.15;
2012-06-04;19.95;19.95;15.75;15.8;8100;15.8;
2012-06-01;17.9;17.9;16.5;17;1300;17;
2012-05-31;18;18;17.5;18;600;18;
2012-05-30;18;18;18;18;100;18;
2012-05-29;17.15;20.4;17.15;17.5;11800;17.5;
2012-05-28;18;18;18;18;700;18;
2012-05-25;18;18;18;18;3100;18;
2012-05-24;18;18.75;17.1;17.55;4100;17.55;
2012-05-23;18.9;19;17.95;18.7;18500;18.7;
2012-05-22;19;19;18.3;19;1000;19;
2012-05-21;18.95;18.95;18.35;18.35;200;18.35;
2012-05-18;18;18.95;18;18.95;900;18.95;
2012-05-17;18.25;19;18.25;18.95;9000;18.95;
2012-05-16;18.1;20.5;18;18.9;2700;18.9;
2012-05-15;20.05;20.05;19;19.9;12900;19.9;
2012-05-14;20;20.5;20;20;1700;20;
2012-05-11;20.1;21;20;21;1000;21;
2012-05-10;20;22.5;19.5;22.35;1800;22.35;
2012-05-09;20.1;21.9;20;20.6;1200;20.6;
2012-05-08;22.05;22.05;20.05;20.55;1000;20.55;
2012-05-07;23.3;23.4;22.1;22.45;1200;22.45;
2012-05-04;23.15;25.7;23;24.5;2400;24.5;
2012-05-03;24.2;24.5;23.2;23.7;5800;23.7;
2012-05-02;25.85;25.85;24.15;24.95;6100;24.95;
2012-05-01;24.05;24.05;24.05;24.05;0;24.05;
2012-04-30;23.15;26.65;23.15;25;11300;25;
2012-04-27;23.55;26.3;23.55;26.1;300;26.1;
2012-04-26;26.4;26.4;25.4;25.5;2100;25.5;
2012-04-25;25.75;26;24.6;25.5;6700;25.5;
2012-04-24;24.55;26.75;23.4;25.35;17600;25.35;
2012-04-23;27.25;27.85;24.3;24.55;9700;24.55;
2012-04-20;23.5;25.5;23.5;25.5;11600;25.5;
2012-04-19;25.55;25.55;22.4;23.2;13200;23.2;
2012-04-18;27.75;27.75;23.6;24.85;25400;24.85;
2012-04-17;25.25;25.45;23.3;25.45;37600;25.45;
2012-04-16;19.7;23.15;19.05;23.15;21200;23.15;
2012-04-13;17.35;19.3;17.35;19.3;35600;19.3;
2012-04-12;16;17.35;16;16.1;300;16.1;
2012-04-11;16;16.2;16;16.1;500;16.1;
2012-04-10;16;16.6;16;16.6;100;16.6;
2012-04-09;15.4;16.95;15.4;16.05;200;16.05;
2012-04-06;16.35;16.35;16.35;16.35;0;16.35;
2012-04-05;16.35;16.35;16.35;16.35;0;16.35;
2012-04-04;17;17;16.05;16.35;100;16.35;
2012-04-03;16;16.6;16;16.35;300;16.35;
2012-04-02;18.45;18.45;15.65;15.8;100;15.8;
2012-03-30;17.9;17.9;16;17.15;1600;17.15;
2012-03-29;15.6;17.35;15.6;17;100;17;
2012-03-28;16;16.5;15.55;16.05;1100;16.05;
2012-03-27;16.1;16.5;15.8;15.8;1300;15.8;
2012-03-26;17.35;17.35;17.35;17.35;0;17.35;
2012-03-23;18.85;18.85;16.1;17.35;4000;17.35;
2012-03-22;15.55;18.15;15.55;16.85;18900;16.85;
2012-03-21;15.4;16.45;15.4;15.6;37300;15.6;
2012-03-20;16;16.55;15;15.35;36200;15.35;
2012-03-19;15.5;17;15.5;16.5;32800;16.5;
2012-03-16;17.2;17.45;16.1;16.4;2100;16.4;
2012-03-15;18.7;19;16.9;17.05;1700;17.05;
2012-03-14;17.65;18.35;17;17.3;1500;17.3;
2012-03-13;19.5;19.5;17.5;17.5;2500;17.5;
2012-03-12;17.8;18.4;17.3;17.55;3800;17.55;
2012-03-09;17.1;18.65;17.1;18.05;38800;18.05;
2012-03-08;18.2;18.2;18.2;18.2;0;18.2;
2012-03-07;18.2;18.2;18.2;18.2;100;18.2;
2012-03-06;18.8;18.8;18.1;18.1;900;18.1;
2012-03-05;17.45;18.75;17.45;18.2;200;18.2;
2012-03-02;18.9;18.9;17.65;17.9;900;17.9;
2012-03-01;18.65;18.65;18;18;1400;18;
2012-02-29;19.2;21.05;18.1;18.75;4400;18.75;
2012-02-28;18.8;18.8;18.8;18.8;100;18.8;
2012-02-27;17;18.8;17;18;900;18;
2012-02-24;18.25;19.8;18.25;18.25;1100;18.25;
2012-02-23;18;20.6;17.85;18.95;3100;18.95;
2012-02-22;20.8;20.8;18.1;18.85;300;18.85;
2012-02-21;18.5;19;18.5;18.6;700;18.6;
2012-02-20;18.8;18.8;18.8;18.8;0;18.8;
2012-02-17;19;19.8;18.5;18.8;1700;18.8;
2012-02-16;18.75;19.95;18.7;18.8;400;18.8;
2012-02-15;18.8;20.5;18.8;19.5;200;19.5;
2012-02-14;23;23;18.15;19.2;1800;19.2;
2012-02-13;20.6;20.6;19.05;19.35;200;19.35;
2012-02-10;19;19.8;18.8;19.15;1400;19.15;
2012-02-09;20;20;18.35;18.7;3400;18.7;
2012-02-08;21.25;21.25;19.05;19.1;400;19.1;
2012-02-07;18.5;20.95;18.5;19.35;1700;19.35;
2012-02-06;18;20.9;18;19.6;1400;19.6;
2012-02-03;20.85;20.85;17.55;19;700;19;
2012-02-02;18.25;19.35;18.25;19.3;2200;19.3;
2012-02-01;18.3;19.35;18.3;19.2;500;19.2;
2012-01-31;18.3;19.1;18.25;18.85;100;18.85;
2012-01-30;18.3;18.4;18.25;18.25;600;18.25;
2012-01-27;18.95;18.95;18.85;18.85;300;18.85;
2012-01-26;18.85;18.85;18.85;18.85;0;18.85;
2012-01-25;18.65;19.35;18.65;18.85;200;18.85;
2012-01-24;20.5;20.5;18.1;18.2;3100;18.2;
2012-01-23;19.95;19.95;19.7;19.7;0;19.7;
2012-01-20;19;20;18.9;19.95;200;19.95;
2012-01-19;20;20.65;19.5;20;2000;20;
2012-01-18;19;20;19;19.55;0;19.55;
2012-01-17;20.85;20.85;19.1;19.4;300;19.4;
2012-01-16;20.15;20.15;20.15;20.15;0;20.15;
2012-01-13;20.25;20.25;20;20.15;100;20.15;
2012-01-12;19.8;20.35;19;19.15;33100;19.15;
2012-01-11;20;20.45;19.05;19.5;32000;19.5;
2012-01-10;18.9;21.5;18.9;20.2;34400;20.2;
2012-01-09;20;20.5;17.85;17.95;200;17.95;
2012-01-06;16.75;19;16.75;18.1;300;18.1;
2012-01-05;17.2;17.2;17.2;17.2;0;17.2;
2012-01-04;17.25;18.9;17.15;17.2;100;17.2;
2012-01-03;19.85;19.85;17.6;18.1;200;18.1;
2012-01-02;18.9;18.9;18.9;18.9;0;18.9;
2011-12-30;17.2;17.65;17.2;17.5;200;17.5;
2011-12-29;18.9;18.9;18.9;18.9;100;18.9;
2011-12-28;17.6;18.25;16.95;17.45;1000;17.45;
2011-12-27;18;18.95;17.75;18.75;1300;18.75;
2011-12-26;16.3;19.45;16.3;19;1200;19;
2011-12-23;15.55;18;15.55;18;200;18;
2011-12-22;16;18.5;16;16.4;23000;16.4;
2011-12-21;16.75;17;16.75;17;20600;17;
2011-12-20;18.9;18.9;16.8;16.85;1000;16.85;
