Date;Open;High;Low;Close;Volume;Adj;Close
2013-06-21;166;170;166;170;0;170;
2013-06-20;169.8;169.8;166.5;167.7;100;167.7;
2013-06-19;163;184.95;163;168;0;168;
2013-06-18;155.3;174.9;155.3;164.05;300;164.05;
2013-06-17;166;175;164.1;166.85;0;166.85;
2013-06-14;176.5;176.5;170;173.1;200;173.1;
2013-06-13;173;180;172.5;176.2;0;176.2;
2013-06-12;183.95;187.95;175.2;176;100;176;
2013-06-11;181.15;193.95;181.1;193.95;0;193.95;
2013-06-10;188.9;194.8;185;194.8;200;194.8;
2013-06-07;187;195;187;188.25;100;188.25;
2013-06-06;188.25;195.9;188;190.3;500;190.3;
2013-06-05;195;195;195;195;0;195;
2013-06-04;188.8;195;188;195;100;195;
2013-06-03;205;205;193;193;200;193;
2013-05-31;199.6;199.6;199.6;199.6;0;199.6;
2013-05-30;198.25;204;198.25;203.25;100;203.25;
2013-05-29;197.5;200;197.5;200;200;200;
2013-05-28;200;202;197.05;197.05;100;197.05;
2013-05-27;194;210;194;205.25;200;205.25;
2013-05-24;185;203;185;202.15;300;202.15;
2013-05-23;200;202;200;201.9;300;201.9;
2013-05-22;199.1;203.9;199.1;200;100;200;
2013-05-21;212;212;182;200;300;200;
2013-05-20;208.5;235;208.5;210.55;100;210.55;
2013-05-17;203;205;203;205;300;205;
2013-05-16;185;204;185;204;200;204;
2013-05-15;204;204;180.3;195.35;800;195.35;
2013-05-14;201;207;200.05;203.25;700;203.25;
2013-05-13;203;204.5;200;200.75;1500;200.75;
2013-05-10;205.05;205.05;202;203;100;203;
2013-05-09;192;211;192;210;300;210;
2013-05-08;195;207;195;205;300;205;
2013-05-07;202;205;196.1;202;300;202;
2013-05-06;190;207;190;202;300;202;
2013-05-03;203.1;205;203;205;100;205;
2013-05-02;201.75;209.95;201.75;205.85;200;205.85;
2013-05-01;205.85;205.85;205.85;205.85;0;205.85;
2013-04-30;201;208;201;205.85;300;205.85;
2013-04-29;198.1;206;198.1;206;900;206;
2013-04-26;198.05;201.5;198;198.2;700;198.2;
2013-04-25;202;205;198;205;1600;205;
2013-04-24;201.9;201.9;201.9;201.9;0;201.9;
2013-04-23;200.8;205;200.8;201.9;1300;201.9;
2013-04-22;200;204;196.05;200.8;900;200.8;
2013-04-19;201;201;201;201;0;201;
2013-04-18;204;207;195;201;600;201;
2013-04-17;209;211.9;206;207;600;207;
2013-04-16;208;209;205;208.75;300;208.75;
2013-04-15;203;207;203;207;100;207;
2013-04-12;220;220;206;206;400;206;
2013-04-11;205;210;203;203;200;203;
2013-04-10;209.95;212;203;206.65;100;206.65;
2013-04-09;202;208;202;205;200;205;
2013-04-08;204.5;205;203;203.55;900;203.55;
2013-04-05;209.8;209.8;203.5;204.8;900;204.8;
2013-04-04;206.7;210;206.7;206.75;300;206.75;
2013-04-03;205.25;217;205.25;210.9;500;210.9;
2013-04-02;202;213.8;202;208.9;1100;208.9;
2013-04-01;203.95;212;200.4;209.2;700;209.2;
2013-03-29;206.95;206.95;206.95;206.95;0;206.95;
2013-03-28;219.95;219.95;205;206.95;1500;206.95;
2013-03-27;216.05;216.05;216.05;216.05;0;216.05;
2013-03-26;222;222;213.25;216.05;500;216.05;
2013-03-25;217;244;217;220.4;11300;220.4;
2013-03-22;239.05;239.05;238.9;238.9;1200;238.9;
2013-03-21;375.25;390;298.6;298.6;2600;298.6;
2013-03-20;249.12;257.65;242.35;244.88;22600;144.05;
2013-03-19;247.06;252.35;247.06;250.53;12000;147.37;
2013-03-18;248.82;248.82;242.94;245.65;21100;144.5;
2013-03-15;255.88;255.88;241.26;245.24;18700;144.26;
2013-03-14;250;255.29;237.41;243.24;11300;143.08;
2013-03-13;237.65;238.24;233.26;236.38;600;139.05;
2013-03-12;258;258;237.82;242.35;33700;142.56;
2013-03-11;228.82;250;216.18;243.29;7000;143.11;
2013-03-08;213.53;229.41;213.53;228.18;1200;134.22;
2013-03-07;227.32;227.32;221.18;224.12;600;131.83;
2013-03-06;242.94;242.94;221.18;227.32;2100;133.72;
2013-03-05;214.26;222.29;212.94;221.59;800;130.35;
2013-03-04;211.76;218.53;208.94;218.53;800;128.55;
2013-03-01;219.41;222.82;208.82;210.29;2500;123.7;
2013-02-28;228.76;228.82;217.65;219.32;3400;129.01;
2013-02-27;231.88;231.88;223.71;228.76;1400;134.57;
2013-02-26;236.44;236.44;231.18;231.85;1000;136.38;
2013-02-25;235.29;237.65;233.26;233.65;700;137.44;
2013-02-22;252.91;252.91;234.91;237;1800;139.41;
2013-02-21;235.29;235.29;230.06;231.94;500;136.44;
2013-02-20;235.88;239.41;234.12;237.06;200;139.45;
2013-02-19;235.29;238.24;234.44;235.32;400;138.43;
2013-02-18;233.62;238.82;233.03;237.53;100;139.72;
2013-02-15;243.53;243.53;227.38;232.38;700;136.7;
2013-02-14;235.35;238.18;234.12;234.91;400;138.18;
2013-02-13;223.74;240.59;223.74;236.44;600;139.08;
2013-02-12;237.71;239.41;236.53;236.59;700;139.17;
2013-02-11;238.24;244.41;238.24;241.12;600;141.83;
2013-02-08;235.35;241.18;233.53;235.38;500;138.46;
2013-02-07;237;238.82;229.71;235.47;900;138.51;
2013-02-06;218.38;237.65;218.38;235.29;1100;138.41;
2013-02-05;237.71;240;233.47;233.79;9200;137.53;
2013-02-04;260.53;260.53;241.18;241.62;9000;142.13;
2013-02-01;240.59;244.12;238.24;239.62;3000;140.95;
2013-01-31;258.23;258.82;242.38;243.09;14100;142.99;
2013-01-30;248.24;262.94;248.24;255.74;20800;150.43;
2013-01-29;252.85;252.85;241.21;243.41;2500;143.18;
2013-01-28;241.18;249.41;241.18;246.56;6000;145.03;
2013-01-25;235.91;241.76;235.91;239.38;1500;140.81;
2013-01-24;242.94;244.12;232.35;242.03;9300;142.37;
2013-01-23;251.76;251.76;241.18;242.21;20000;142.47;
2013-01-22;225.88;248.91;225.88;245.18;72200;144.22;
2013-01-21;205.88;209.41;205.88;207.44;2800;122.02;
2013-01-18;206.06;208.82;205.88;207.94;3400;122.32;
2013-01-17;205.88;209.47;205.88;207.12;1800;121.83;
2013-01-16;205.91;206.03;205.88;205.88;500;121.11;
2013-01-15;205.94;208.79;205.88;205.88;0;121.11;
2013-01-14;205.88;205.88;205.88;205.88;100;121.11;
2013-01-11;208.82;209.41;201.18;206.76;700;121.63;
2013-01-10;208.24;208.24;205.88;208.24;300;122.49;
2013-01-09;208.24;208.82;206.03;206.12;200;121.25;
2013-01-08;204.97;208.24;204.94;208.24;0;122.49;
2013-01-07;208.82;211.62;206.09;206.62;400;121.54;
2013-01-04;208.76;210.53;206.62;209.21;300;123.06;
2013-01-03;206.18;210.29;205.88;205.91;2300;121.12;
2013-01-02;211.18;211.21;205.94;207.97;500;122.34;
2013-01-01;205.88;210.56;205.88;205.88;1000;121.11;
2012-12-31;205.88;211.76;205.88;211.12;1800;124.19;
2012-12-28;205.82;208.24;205.62;205.82;900;121.07;
2012-12-27;205.91;207.65;205.74;205.74;700;121.02;
2012-12-26;205.29;214.71;205.29;205.94;700;121.14;
2012-12-25;205.82;205.82;205.82;205.82;0;121.07;
2012-12-24;204.76;207.06;204.76;205.82;1400;121.07;
2012-12-21;209.41;209.41;205.88;205.88;1200;121.11;
2012-12-20;205.29;217.68;205.29;211.88;3200;124.64;
2012-12-19;210.59;210.59;205.88;207.65;1000;122.15;
2012-12-18;205.65;207.59;205.65;207.59;200;122.11;
2012-12-17;206.09;208.12;205.59;205.76;1500;121.04;
2012-12-14;205.88;211.18;205.29;206.82;1800;121.66;
2012-12-13;205.88;205.94;205.88;205.88;500;121.11;
2012-12-12;206.18;208.82;206.18;207.91;0;122.3;
2012-12-11;207.65;208.79;205.88;205.88;800;121.11;
2012-12-10;204.71;211.76;204.71;206;700;121.18;
2012-12-07;220.56;220.85;205.88;207.71;600;122.18;
2012-12-06;209.29;210.59;205.88;206.47;500;121.45;
2012-12-05;205.76;213.53;201.91;209.29;3800;123.11;
2012-12-04;201.21;203.53;201.18;203.53;300;119.72;
2012-12-03;202.94;205.88;202.94;204.71;600;120.42;
2012-11-30;201.18;204;199.56;202.35;400;119.03;
2012-11-29;197.09;203.53;197.09;200.32;700;117.84;
2012-11-28;201.97;201.97;201.97;201.97;0;118.81;
2012-11-27;202.94;206.44;200.06;201.97;2000;118.81;
2012-11-26;201.26;207.06;199.41;203.59;1100;119.76;
2012-11-23;205.24;207.03;201.18;201.26;600;118.39;
2012-11-22;205.88;205.88;197.06;201.76;400;118.69;
2012-11-21;207.06;207.06;198.24;199.38;700;117.28;
2012-11-20;205.88;208.82;200;203.5;1500;119.71;
2012-11-19;213.53;213.53;199.53;205.18;700;120.69;
2012-11-16;214.71;216.76;203.53;207.12;2100;121.83;
2012-11-15;202.38;222.94;202.38;212.06;2900;124.74;
2012-11-14;196.47;196.47;196.47;196.47;0;115.57;
2012-11-13;196.47;196.47;196.47;196.47;0;115.57;
2012-11-12;204.71;205.29;195.29;196.47;800;115.57;
2012-11-09;199.41;200;198.82;199.12;200;117.13;
2012-11-08;199.88;204.12;198.26;199.41;300;117.3;
2012-11-07;204.94;204.94;197.65;199.88;1300;117.58;
2012-11-06;205.29;208.82;201.82;201.82;500;118.72;
2012-11-05;207.06;207.06;200.03;200.38;1200;117.87;
2012-11-02;203.53;204.71;202.41;202.41;900;119.07;
2012-11-01;205.88;205.88;200;200;900;117.65;
2012-10-31;204.12;208.21;200;200.41;200;117.89;
2012-10-30;200.88;208.09;200;200.76;600;118.1;
2012-10-29;207.65;208.21;205.29;205.74;400;121.02;
2012-10-26;207.79;210.56;205.29;207.38;1200;121.99;
2012-10-25;208.24;208.24;207.21;207.21;100;121.89;
2012-10-24;208.24;208.24;208.24;208.24;0;122.49;
2012-10-23;210.59;211.76;207.74;208.24;400;122.49;
2012-10-22;211.47;211.47;205.94;209.44;600;123.2;
2012-10-19;211.18;211.59;207.82;208.59;1400;122.7;
2012-10-18;211.76;211.76;210.59;211.21;800;124.24;
2012-10-17;211.76;212.71;210.59;210.65;900;123.91;
2012-10-16;211.53;212.94;211.18;211.21;600;124.24;
2012-10-15;212.94;212.94;211.18;211.53;600;124.43;
2012-10-12;214.09;214.09;211.18;211.47;1900;124.39;
2012-10-11;210.59;212.94;210.59;211.76;1700;124.57;
2012-10-10;211.74;211.76;209.41;209.85;2900;123.44;
2012-10-09;206.68;214.74;206.68;211.47;2300;124.39;
2012-10-08;209.97;211.76;205.88;210.12;1900;123.6;
2012-10-05;203.88;211.18;203.53;206.88;4400;121.7;
2012-10-04;210.59;212.94;207.88;208.85;4700;122.85;
2012-10-03;206.59;214.71;206.53;209.18;3700;123.04;
2012-10-02;211.91;211.91;211.91;211.91;0;124.65;
2012-10-01;214.71;217.06;211.47;211.91;8300;124.65;
2012-09-28;205.82;212.94;205.82;211.38;12000;124.34;
2012-09-27;202.82;220;195.97;204.32;31800;120.19;
2012-09-26;279.41;279.41;215.56;215.56;200700;126.8;
2012-09-25;230;276;184.18;269.44;178400;158.49;
2012-09-24;237.06;237.06;230;230;100;135.29;
2012-09-21;230.59;238.21;227.65;232.38;500;136.7;
2012-09-20;228.82;235.88;228.82;235.88;100;138.75;
2012-09-19;229.41;229.41;229.41;229.41;0;134.95;
2012-09-18;229.38;229.41;227.65;229.41;5100;134.95;
2012-09-17;225.88;239.35;224.71;227.53;700;133.84;
2012-09-14;232.35;235.29;224.12;233.56;1100;137.39;
2012-09-13;233.53;235.88;230.88;234.71;400;138.06;
2012-09-12;255.88;255.88;229.41;230.82;400;135.78;
2012-09-11;235.53;235.53;231.38;234.74;400;138.08;
2012-09-10;255.88;255.88;229.71;234.15;800;137.73;
2012-09-07;241.18;241.18;238.24;241.18;2200;141.87;
2012-09-06;255.88;255.88;235.29;238.24;500;140.14;
2012-09-05;249.88;249.88;238.24;241;800;141.76;
2012-09-04;247.65;249.79;235.91;240.5;1000;141.47;
2012-09-03;258.82;258.82;247.09;248.03;400;145.9;
2012-08-31;252.94;252.94;252.94;252.94;100;148.79;
2012-08-30;252.94;257.65;248.82;254.09;400;149.46;
2012-08-29;255.59;257.03;247.65;251;200;147.65;
2012-08-28;256.47;261.18;252.94;255.59;400;150.35;
2012-08-27;261.41;261.41;252.94;254.85;400;149.91;
2012-08-24;260.59;267.65;258.82;263.94;500;155.26;
2012-08-23;261.77;264.71;259.41;264.71;900;155.71;
2012-08-22;255.91;269.41;255.91;260.23;200;153.08;
2012-08-21;265.88;271.77;261.88;263.23;400;154.84;
2012-08-20;270.77;270.77;270.77;270.77;0;159.27;
2012-08-17;258.23;275.71;255.29;270.77;1900;159.27;
2012-08-16;258.47;258.47;250;252.94;600;148.79;
2012-08-15;252.29;252.29;252.29;252.29;0;148.41;
2012-08-14;260.59;261.77;247.71;252.29;800;148.41;
2012-08-13;275.88;275.88;261.77;261.77;300;153.98;
2012-08-10;247.06;279.41;241.18;276.15;4900;162.44;
2012-08-09;258.82;282.53;247.71;251.38;3600;147.87;
2012-08-08;244.12;244.12;235.29;235.44;400;138.49;
2012-08-07;247.06;252.94;236.47;237.21;600;139.53;
2012-08-06;262.29;262.35;244.15;245.65;700;144.5;
2012-08-03;258.82;264.65;242.35;246.62;2700;145.07;
2012-08-02;223.53;268.97;223.53;266.65;13100;156.85;
2012-08-01;223.53;225.29;221.76;224.15;300;131.85;
2012-07-31;222.94;230;220.59;224.03;200;131.78;
2012-07-30;220.62;225.88;220.53;225.88;200;132.87;
2012-07-27;226.47;226.47;222.35;223.03;200;131.19;
2012-07-26;232.35;247.03;220.59;220.59;700;129.76;
2012-07-25;235.29;235.29;230.88;233.03;600;137.08;
2012-07-24;234.59;243.53;229.47;235.32;200;138.43;
2012-07-23;223.53;240.85;220.59;227.76;200;133.98;
2012-07-20;241.18;244.71;238.24;239.15;0;140.67;
2012-07-19;247.06;247.06;244.12;244.12;0;143.6;
2012-07-18;244.12;247.35;241.82;245.15;100;144.2;
2012-07-17;244.12;244.12;241.18;241.21;400;141.89;
2012-07-16;252.94;252.94;241.18;241.18;800;141.87;
2012-07-13;236.47;244.71;235.29;240.79;1500;141.64;
2012-07-12;227.06;234.12;227.06;234.03;1900;137.66;
2012-07-11;232.35;235.29;230.03;231.59;300;136.23;
2012-07-10;243.53;244.12;228.24;232.62;2200;136.83;
2012-07-09;247.06;247.06;227.12;239.15;1100;140.67;
2012-07-06;247.06;254.53;247;247.06;200;145.33;
2012-07-05;235.29;250;229.41;246.18;1700;144.81;
2012-07-04;238.59;238.59;223.53;236.26;600;138.98;
2012-07-03;220.59;226.47;220;221.79;300;130.47;
2012-07-02;223.24;226.47;223.24;225.24;100;132.49;
2012-06-29;215.88;223.53;214.71;223.41;600;131.42;
2012-06-28;214.12;214.71;208.82;214.71;0;126.3;
2012-06-27;210;214.71;209.5;210.65;500;123.91;
2012-06-26;211.76;215.88;211.18;215.24;300;126.61;
2012-06-25;212.94;214.71;210;211.76;200;124.57;
2012-06-22;212.35;214.71;210.59;212.15;800;124.79;
2012-06-21;214.71;214.71;205.88;210;3400;123.53;
2012-06-20;208.85;218.53;208.82;216.74;200;127.49;
2012-06-19;215.88;217.06;211.44;211.44;300;124.38;
2012-06-18;234.68;234.68;214.71;214.71;0;126.3;
2012-06-15;217.68;217.71;215.88;217.65;100;128.03;
2012-06-14;229.41;229.41;218.88;223.26;400;131.33;
2012-06-13;213.53;223.53;213.53;221;100;130;
2012-06-12;215.88;229.41;215.88;228.24;0;134.26;
2012-06-11;229.41;229.41;226.47;226.47;400;133.22;
2012-06-08;228.82;229.41;228.82;229.41;0;134.95;
2012-06-07;226.47;229.41;223.53;229.41;400;134.95;
2012-06-06;226.53;229.41;226.53;229.41;100;134.95;
2012-06-05;225.29;225.29;223.53;223.53;0;131.49;
2012-06-04;209.88;228.82;209.88;227.65;100;133.91;
2012-06-01;217.94;223.53;217.94;218.97;300;128.81;
2012-05-31;235.26;235.26;220.59;231.47;100;136.16;
2012-05-30;220.35;228.24;220.35;228.24;100;134.26;
2012-05-29;226.76;226.76;226.47;226.47;100;133.22;
2012-05-28;232.35;232.35;226.47;228.74;100;134.55;
2012-05-25;232.41;237.03;230.74;234.06;0;137.68;
2012-05-24;244.12;247.03;229.41;232.06;200;136.51;
2012-05-23;230;241.18;226.47;241.18;100;141.87;
2012-05-22;235.29;238.24;232.47;232.47;200;136.75;
2012-05-21;206.53;246.76;206.53;232.41;100;136.71;
2012-05-18;245.26;245.26;242.35;242.35;0;142.56;
2012-05-17;249.97;249.97;238.82;239.09;0;140.64;
2012-05-16;238.29;244.12;235.88;238.24;100;140.14;
2012-05-15;247.06;250;245.29;245.29;0;144.29;
2012-05-14;244.12;247.06;240.59;242.71;100;142.77;
2012-05-11;244.12;249.91;239.41;247.68;300;145.69;
2012-05-10;259.38;259.38;241.85;241.85;0;142.27;
2012-05-09;252.94;252.97;248.88;248.88;0;146.4;
2012-05-08;252.06;259.38;247.06;250.88;100;147.58;
2012-05-07;241.18;258.79;241.18;254.38;700;149.64;
2012-05-04;250.06;260.97;241.18;258.03;1900;151.78;
2012-05-03;260.59;263.53;255.29;255.62;500;150.36;
2012-05-02;256.59;273.5;256.59;261.5;600;153.82;
2012-05-01;274.71;274.71;274.71;274.71;0;161.59;
2012-04-30;264.71;278.23;260;264.5;600;155.59;
2012-04-27;259.41;272.35;257.65;272.35;2100;160.21;
2012-04-26;265.35;270.23;253.24;258.77;400;152.21;
2012-04-25;270.59;276.47;265.88;267.06;400;157.09;
2012-04-24;267.44;269.38;266.47;269.38;500;158.46;
2012-04-23;276.47;277.65;265.88;270.94;400;159.38;
2012-04-20;271.77;329.41;226.47;271.85;176500;159.91;
2012-04-19;279.41;288.23;276.47;280.85;1300;165.21;
2012-04-18;281.77;281.77;271.77;277.35;800;163.15;
2012-04-17;268.82;282.29;268.82;280;400;164.71;
2012-04-16;278.12;278.12;267.65;275.18;100;161.87;
2012-04-13;284.71;284.71;268.56;269.91;1400;158.77;
2012-04-12;288.18;288.21;264.77;276.53;1100;162.66;
2012-04-11;260.59;281.77;260.59;270.59;200;159.17;
2012-04-10;270.59;276.44;262.21;264.71;600;155.71;
2012-04-09;282.35;285.29;270.68;275.38;1100;161.99;
2012-04-06;276.53;276.53;276.53;276.53;0;162.66;
2012-04-05;276.53;276.53;276.53;276.53;0;162.66;
2012-04-04;247.12;278.82;247.12;276.53;2900;162.66;
2012-04-03;279.41;282.94;273.56;275.23;800;161.9;
2012-04-02;285.29;305.88;267.65;276.23;7300;162.49;
2012-03-30;235.29;275.38;235.29;275.38;4200;161.99;
2012-03-29;229.5;229.5;229.5;229.5;0;135;
2012-03-28;223.53;244.68;223.53;229.5;700;135;
2012-03-27;228.21;252.88;228.21;238.82;3500;140.48;
2012-03-26;223.21;226.47;218.56;218.88;3600;128.75;
2012-03-23;212.24;223.53;204.15;220.85;1700;129.91;
2012-03-22;214.65;214.65;200.62;200.62;200;118.01;
2012-03-21;211.76;212.94;204.76;205.82;900;121.07;
2012-03-20;223.53;223.53;209.41;209.56;100;123.27;
2012-03-19;215.29;220;210;214.44;300;126.14;
2012-03-16;214.12;220.59;211.76;215.29;1600;126.64;
2012-03-15;204.18;231.76;204.12;207.47;1400;122.04;
2012-03-14;226.47;226.47;214.41;214.59;200;126.23;
2012-03-13;212.41;214.68;207.15;214.68;400;126.28;
2012-03-12;212.06;214.12;212.06;214.12;0;125.95;
2012-03-09;214.71;218.24;210;211.62;400;124.48;
2012-03-08;218.24;218.24;218.24;218.24;0;128.37;
2012-03-07;210;211.74;207.65;211.74;100;124.55;
2012-03-06;215.29;215.29;210;211.24;600;124.26;
2012-03-05;221.03;221.18;214.12;214.12;800;125.95;
2012-03-02;217.65;217.65;213.53;214.71;1100;126.3;
2012-03-01;220.47;220.59;211.76;218.24;400;128.37;
2012-02-29;217.06;233.53;214.88;221.06;500;130.03;
2012-02-28;208.94;217.65;208.94;217.65;800;128.03;
2012-02-27;208.56;212.94;208.53;208.88;800;122.87;
2012-02-24;231.12;231.12;206.06;214.68;3200;126.28;
2012-02-23;214.88;214.88;214.88;214.88;0;126.4;
2012-02-22;217.65;217.65;214.12;214.88;100;126.4;
2012-02-21;214.74;222.32;214.74;218.12;400;128.3;
2012-02-20;220.85;220.85;220.85;220.85;0;129.91;
2012-02-17;215.41;224.12;215.41;220.85;600;129.91;
2012-02-16;210.59;217.65;206.47;217.35;1700;127.85;
2012-02-15;206.56;211.15;205.88;206.18;600;121.28;
2012-02-14;199.06;214.71;199.06;211.09;3700;124.17;
2012-02-13;198.24;214.71;198.24;214;900;125.88;
2012-02-10;209.41;209.41;201.18;202.71;500;119.24;
2012-02-09;201.97;213.94;201.97;208.82;200;122.84;
2012-02-08;220.53;220.53;196.47;213.5;3500;125.59;
2012-02-07;230;230;205.88;205.88;200;121.11;
2012-02-06;208.76;217.06;203;209.35;1000;123.15;
2012-02-03;211.15;212.35;200.71;206.03;900;121.19;
2012-02-02;209.41;209.41;201.24;208.79;200;122.82;
2012-02-01;191.18;208.24;191.18;205.32;1200;120.78;
2012-01-31;181.18;197.06;181.18;193.12;200;113.6;
2012-01-30;194.71;202.18;183.47;186.29;500;109.58;
2012-01-27;205.85;205.85;194.85;196.47;800;115.57;
2012-01-26;196.47;196.47;196.47;196.47;0;115.57;
2012-01-25;197.06;199.41;195.29;196.47;300;115.57;
2012-01-24;200;208.65;200;200.65;400;118.03;
2012-01-23;211.18;211.18;203.59;203.59;0;119.76;
2012-01-20;210.56;211.18;201.76;208.82;1600;122.84;
2012-01-19;205.88;205.88;200;203.24;34400;119.55;
2012-01-18;209.41;214.12;198.24;200.97;1200;118.22;
2012-01-17;232.24;232.24;209.15;211.26;4100;124.27;
2012-01-16;200.62;232.94;200.62;232.35;20500;136.68;
2012-01-13;217.65;222.35;211.76;211.76;700;124.57;
2012-01-12;220.88;222.26;208.82;217.88;400;128.17;
2012-01-11;226.47;229.41;220.59;220.71;600;129.83;
2012-01-10;204.12;224.94;204.12;213.76;1000;125.74;
2012-01-09;200;204.5;197.06;204.5;800;120.29;
2012-01-06;201.12;201.12;184.26;194.12;0;114.19;
2012-01-05;187.21;187.21;187.21;187.21;0;110.12;
2012-01-04;186.32;188.68;185.29;187.21;900;110.12;
2012-01-03;182.35;185.26;178.82;179.71;200;105.71;
2012-01-02;192.32;192.94;178.82;178.82;400;105.19;
2011-12-30;184.71;184.76;183.53;183.94;600;108.2;
2011-12-29;192.35;192.35;184.71;184.71;400;108.65;
2011-12-28;194.71;194.71;185.29;187.62;800;110.36;
2011-12-27;194.12;195.56;185.29;187.06;1200;110.03;
2011-12-26;186.18;186.26;186.18;186.26;500;109.57;
2011-12-23;177.41;177.41;177.41;177.41;100;104.36;
2011-12-22;152.94;168.97;152.94;168.97;2500;99.39;
2011-12-21;160.09;164.68;159.76;160.94;300;94.67;
2011-12-20;166;182.65;166;168.15;400;98.91;
2011-12-19;182.35;182.35;174.74;174.74;600;102.79;
2011-12-16;187.06;193.53;183.53;183.91;200;108.18;
2011-12-15;185.94;198.82;185.59;185.59;200;109.17;
2011-12-14;196.03;200.59;195.35;195.35;0;114.91;
2011-12-13;197.65;206.47;188.85;204.59;200;120.35;
2011-12-12;214.12;214.12;197.91;198.76;1600;116.92;
2011-12-09;195.32;208.24;195.32;208.24;500;122.49;
2011-12-08;205.29;205.88;195.32;204.26;400;120.16;
2011-12-07;208.82;208.82;200;201.76;300;118.69;
2011-12-06;205.88;205.88;205.88;205.88;0;121.11;
2011-12-05;202.94;212.35;194.15;205.88;100;121.11;
2011-12-02;185.29;204;185.29;204;200;120;
2011-12-01;204.12;204.12;194.12;194.29;0;114.29;
2011-11-30;205.88;205.88;195.65;195.65;200;115.09;
2011-11-29;205.88;205.88;205.88;205.88;0;121.11;
2011-11-28;205.88;205.88;205.88;205.88;0;121.11;
2011-11-25;203.53;213.09;194.12;205.91;700;121.12;
2011-11-24;202.94;202.94;202.94;202.94;0;119.38;
2011-11-23;209.12;211.76;207.06;208.94;300;122.91;
2011-11-22;214.71;228.21;214.71;217.94;0;128.2;
2011-11-21;224.12;226.47;223.29;224.35;100;131.97;
2011-11-18;217.65;237.41;214.82;234.29;1000;137.82;
2011-11-17;208.24;230.03;208.24;226.12;1500;133.01;
2011-11-16;236.74;236.74;218.88;219.09;100;128.88;
2011-11-15;226.47;244.12;226.47;227.53;400;133.84;
2011-11-14;237.06;237.06;237.06;237.06;0;139.45;
2011-11-11;230.12;250.53;230.12;248.18;0;145.99;
2011-11-09;242.94;242.94;241.24;241.65;100;142.15;
2011-11-08;246.47;246.47;238.24;241.38;300;141.99;
2011-11-04;238.24;238.24;230.59;235.53;100;138.55;
2011-11-03;248.82;248.82;237.06;239.53;200;140.9;
2011-11-02;247.65;252.94;247.65;248.91;400;146.42;
2011-11-01;258.82;260;253.53;253.53;13600;149.13;
2011-10-31;266.47;266.47;254.18;254.18;100;149.52;
2011-10-28;258.82;260.59;255.88;260.56;6400;153.27;
2011-10-25;254.12;254.12;254.12;254.12;0;149.48;
2011-10-24;258.82;263.53;252.94;261.77;24100;153.98;
2011-10-21;264.71;267.06;261.18;263.79;300;155.17;
2011-10-20;261.77;267.65;259.88;260.62;17600;153.3;
2011-10-19;277.65;277.65;273.53;273.53;29200;160.9;
2011-10-18;280.59;282.35;279.41;282.35;17100;166.09;
2011-10-17;276.47;289.41;272.35;287.65;43200;169.2;
2011-10-14;268.88;279.41;266.62;278.27;38600;163.69;
2011-10-13;264.71;275.29;264.71;268.82;14100;158.13;
2011-10-12;261.77;276.47;260.59;275.18;34400;161.87;
2011-10-11;260.59;275.85;259.41;269.29;34500;158.41;
2011-10-10;262.94;273.53;262.94;265.91;68300;156.42;
2011-10-07;256.21;270.59;256.18;270.21;500;158.94;
2011-10-05;250.35;264.71;250.35;263.62;1900;155.07;
2011-10-04;267.65;267.65;261.77;261.77;900;153.98;
2011-10-03;256.18;264.12;256.18;263.27;700;154.86;
2011-09-30;260;265.29;260;264.71;35100;155.71;
2011-09-29;261.77;264.71;261.77;261.77;40000;153.98;
2011-09-28;264.71;267.65;257.65;264.65;2900;155.67;
2011-09-27;250;260;250;257.94;600;151.73;
2011-09-26;257.79;257.79;256.47;256.47;1200;150.87;
2011-09-23;259.41;266.47;257.94;266.21;3800;156.59;
2011-09-22;271.18;273.53;263.23;271.5;3000;159.71;
2011-09-21;275.88;277.06;270.59;277.06;2200;162.98;
2011-09-20;270;281.71;270;274.03;400;161.19;
2011-09-19;281.18;281.18;270.59;275.5;800;162.06;
2011-09-16;276.47;279.41;275.29;279.41;3600;164.36;
2011-09-15;276.47;279.38;273.53;273.53;700;160.9;
2011-09-14;285.23;285.23;270.59;276.56;1400;162.68;
2011-09-13;275.88;277.06;270;273.88;1100;161.11;
2011-09-12;278.23;287.65;273.53;276.35;2000;162.56;
2011-09-09;260.59;280.44;260.59;280.44;3500;164.97;
2011-09-08;270;278.23;260;267.09;1700;157.11;
2011-09-07;258.82;271.77;258.82;265.23;2400;156.02;
2011-09-06;254.15;270.59;251.76;264.77;6200;155.74;
2011-09-05;276.47;279.41;259.85;263.73;7000;155.14;
2011-09-02;273.47;273.73;270.59;273.5;21900;160.88;
2011-08-30;257.65;260.71;251.32;260.71;16100;153.36;
2011-08-29;224.68;248.29;224.68;248.29;38800;146.06;
2011-08-26;236.47;236.47;236.47;236.47;100;139.1;
2011-08-25;248.91;248.91;248.91;248.91;0;146.42;
2011-08-24;262;262;262;262;0;154.12;
2011-08-23;275.77;275.77;275.77;275.77;0;162.21;
2011-08-22;290.27;290.27;290.27;290.27;0;170.74;
2011-08-19;305.53;305.53;305.53;305.53;300;179.72;
2011-08-18;321.59;321.59;321.59;321.59;0;189.17;
2011-08-17;338.5;338.53;338.5;338.5;9700;199.12;
