1;1;1;2008;;;;;;5.454545454545455;;;;0.10526315789473654;;;;;;;;;;0.44385264092321347;0;1.58311345646438;0;;50;;;10.526315789473655;0;;
2;2;1;2008;;;;;10417.5;9.962809917355372;;;;0.5;;;;0;312525;;;1000;;0.4427693208430914;1.0670194003527336;1.5239294710327456;1.0670194003527336;;50;;;-4.166666666666728;0;;0
3;3;1;2008;;;;;-20124.297520661203;13.596844477836214;;;;0.5833333333333335;;;;0;-608760.0000000014;;;1000.0100166944908;;0.43112134734417734;1.0620567375886525;1.439903846153846;1.0620567375886525;;50;;;25;0;;-100
4;4;1;2008;;;;;-25073.789649415667;16.442872754593267;;;;0.6578947368421058;;;;0;-750959.9999999992;;;1000.0339483184224;;0.4384649977514616;1.0372340425531916;1.341743119266055;1.0372340425531916;;50;;;94.99999999999993;0;;-100
5;7;1;2008;;;;;-14014.188034188051;18.67144134466722;;;;0.7407407407407409;;;;0;-409915.0000000005;;;1000.0531120814886;;0.42816649261524686;1.0213523131672597;1.2560175054704594;1.0213523131672597;;50;;;150;0;;-99.99999999999999
6;8;1;2008;;93.65507931150859;;;-49095.47038327522;20.322088372909544;;;;0.8363636363636366;;;;0;-1409039.9999999988;;;1000.0873463157228;;0.464746273656004;0.9840425531914894;1.2012987012987013;0.9840425531914894;;50;;;270.5882352941173;0;;-100
7;9;1;2008;;92.87183002056203;;;-7713.333333333317;21.554435941471446;;;;0.5624999999999987;;;;0;-214044.99999999953;;;1000.1113315555752;;0.4607276436586195;0.9344827586206897;1.1885964912280702;0.9344827586206897;;50;;;-74.99999999999993;0;;-100.00000000000001
8;10;1;2008;;93.6952714535902;;;-7662.546125461286;22.499083952113;;;;0.7400000000000005;;;;0;-207655.00000000084;;;1000.1244156677247;;0.47420670093954975;0.9402460456942003;1.2384259259259258;0.9402460456942003;;50;;;-104.16666666666673;0;;-100
9;11;1;2008;;91.18595485489071;;;-4354.392523364488;23.03561414263791;;;;1;;;;0;-116480.00000000006;;;1000.175496217823;;0.4639927073837739;0.8914185639229422;1.1837209302325582;0.8914185639229422;;50;;;-102.70270270270295;0;;-100
10;14;1;2008;;90.42357274401473;;;-9891.159135559905;23.310957025794654;;;;0.8409090909090902;;;;0;-251729.9999999996;;;1000.2121560956234;;0.42889587700908455;0.8183333333333334;1.1392111368909512;0.8183333333333334;;50;;;-66.07142857142847;0;;-99.99999999999999
11;15;1;2008;;88.71580547112463;83.467381590706;;-8925.4582484725;23.318055748377443;;;;1;-2624.75489800576;;;0;-219119.99999999988;-23.318055748377443;;1000.2635479585784;;0.4162952397931895;0.802405498281787;1.1390243902439026;0.802405498281787;;50;;;-42.68292682926832;0;;-100
12;16;1;2008;;94.73270440251574;88.24606371292568;;14216.27408993576;23.460227430490637;;;;0.19047619047618966;-2700.53989313597;;;0;331950;-23.460227430490637;;1000.2635479585784;;0.43470418470418476;0.8368055555555556;1.235897435897436;0.8368055555555556;;50;;;-8.510638297872312;0;;-89.1304347826087
13;17;1;2008;;94.80676328502418;88.21876755946806;;-9105.809128630717;23.476549715855974;;;;0.6904761904761897;-2667.934396349969;;;0;-219450.0000000003;-23.476549715855974;;1000.2869025233343;;0.42121266320872836;0.8120689655172414;1.2394736842105263;0.8120689655172414;;50;;;-20.212765957446795;0;;-97.10144927536233
14;18;1;2008;;92.97520661157026;86.35578583765113;;-7013.3757961783485;23.29899522206398;;;;0.9749999999999996;-2654.8553384406755;;;0;-165165.00000000012;-23.29899522206398;;1000.333569190001;;0.4175946547884187;0.7758620689655172;1.2430939226519335;0.7758620689655172;;50;;;-41.052631578947356;0;;-100
15;21;1;2008;71.33333333333333;90.63955950868275;84.31836091410558;0;-2082.6666666666692;22.953723363506892;0;-42600;0;1;-2048.5444218735215;-0.00407846741534308;-57.21836091410558;627.1009389671362;-46860.00000000006;-22.953723363506892;18.870221105780743;1000.3849710591599;;0.41272902603664413;0.7353951890034364;1.1263157894736842;0.7353951890034364;-28.66666666666667;54.043839758125465;-0.6142857142857144;0;-24.800000000000008;1;177.15700141442719;-100
16;22;1;2008;67.27272727272727;88.55526544821585;82.55578093306289;-10.396039603960366;-166.82242990654163;22.480319115596547;0.5660000000000001;-46706.930693069306;0.7214285714285715;0;-2068.7642482675906;-0.0004513110651724512;-55.80578093306289;7857.205882352941;-3569.9999999999905;-22.480319115596547;5.521752519733724;1000.4365681107569;;0.41311408850994724;0.7178130511463845;0;0.7178130511463845;-32.72727272727273;54.043839758125465;-0.7071428571428571;77.64253224999997;0;1;167.11456859971716;-100
17;23;1;2008;64.6076794657763;86.46112600536192;80.92848180677541;-20.297029702970267;-476.6584766584766;21.911170185488086;0.5660000000000001;-60344.55445544554;0.7214285714285715;0;-1979.926011884425;-0.0017351549394849905;-55.478481806775406;2754.072164948454;-9700;-21.911170185488086;7.517449978101084;1000.4882476973202;;0.3932127616338143;0.6861702127659575;1.069060773480663;0.6861702127659575;-35.3923205342237;54.043839758125465;-0.757142857142857;77.64253224999997;0;1;150.56577086280058;-99.99999999999999
18;24;1;2008;62.9059829059829;85.86094260382642;79.533174843311;-29.702970297029697;-476.2273901808799;21.272775606308432;0.5660000000000001;-75806.9306930693;0.7214285714285715;0;-1774.5555527610688;-0.002647621827986466;-54.983174843311005;2754.072164948454;-9215.000000000027;-21.272775606308432;9.288423020478731;1000.5398781321028;;0.412648575913882;0.6513274336283186;1.016574585635359;0.6513274336283186;-37.094017094017104;54.043839758125465;-0.7750000000000001;77.64253224999997;0;1;129.63224893917968;-100.00000000000001
19;25;1;2008;60.97560975609756;85.78431372549021;78.47533632286995;-38.613861386138595;-753.2608695652162;20.586816405161443;0.5660000000000001;-103099.99999999999;0.7214285714285715;0;-1637.4044350308968;-0.005706623728632506;-55.12533632286995;1734.7077922077924;-13859.999999999978;-20.586816405161443;11.097466793283417;1000.5913067035314;;0.38639876352395675;0.6205673758865249;1;0.6205673758865249;-39.02439024390244;54.043839758125465;-0.7999999999999999;77.64253224999997;0;1;109.61810466760964;-100
20;28;1;2008;60;85.82474226804123;77.42385491746106;-47.02970297029702;-728.5714285714298;19.871031604223;0.5660000000000001;-132208.9108910891;0.7214285714285715;0;-1521.8789824184241;-0.007183128736326401;-53.323854917461055;1780.966666666667;-12750.000000000022;-19.871031604223;17.627189348659115;1000.6423577545825;;0.372399910534556;0.5904255319148936;0.9327731092436973;0.5904255319148936;-40.00000000000001;54.043839758125465;-0.7928571428571429;77.64253224999997;0;1;85.71428571428575;-100
21;29;1;2008;58.487084870848705;85.90785907859079;76.51460294472604;-54.95049504950493;-5237.237237237231;19.139934948909726;0.5660000000000001;-361000.9900990098;0.7214285714285715;1;-1443.5949448292;-0.08542755552532326;-52.96460294472604;245.08715596330273;-87199.99999999988;-19.139934948909726;20.277516388648692;1000.6928309407024;;0.3463723776223776;0.5620567375886525;0.9323529411764706;0.5620567375886525;-41.512915129151295;54.043839758125465;-0.8035714285714287;77.64253224999997;-6.374501992031863;1;64.49787835926455;-100
22;30;1;2008;56.44859813084112;86.03988603988604;75.63235662409215;-62.37623762376236;-378.54889589905366;18.40540132183523;0.5660000000000001;-378981.1881188118;0.7214285714285715;1;-1359.3909184109623;-0.007628748788579055;-53.132356624092154;3339.3125000000005;-6000;-18.40540132183523;26.060836759492616;1000.7424998148746;;0.3334069330978141;0.5354609929078015;0.8459383753501399;0.5354609929078015;-43.55140186915888;54.043839758125465;-0.8321428571428572;77.64253224999997;-0.3558718861210015;1;45.615275813295646;-100
23;31;1;2008;60.90373280943025;92.81437125748505;81.30081300813009;-58.41584158415839;8656.953642384115;17.877146536047007;0.5660000000000001;-1087587.128712871;0.7214285714285715;0.2333333333333331;-1595.3568568816183;-0.33898102783871953;-59.90081300813009;81.74571603427174;130720.00000000012;-17.877146536047007;27.550584484364492;1000.7424998148746;;0.35607626923960484;0.543859649122807;0.8757062146892656;0.543859649122807;-39.09626719056974;54.043839758125465;-0.7107142857142856;77.64253224999997;2.491103202846973;1;18.104667609618144;-97.35973597359735
24;1;2;2008;64.5621181262729;98.32506203473946;86.80175246440307;-54.95049504950493;4175.161290322577;17.508574438583913;0.5660000000000001;-1475694.0594059404;0.7214285714285715;0.21428571428571375;-1985.8947672514073;-0.1775664229734498;-66.45175246440306;144.4808004326663;64714.999999999935;-17.508574438583913;44.82173986116873;1000.7424998148746;;0.35900339750849375;0.5561403508771929;0.8805555555555555;0.5561403508771929;-35.43788187372709;54.043839758125465;-0.6214285714285716;77.64253224999997;4.982206405693946;1;-3.606789250353556;-95.04950495049505
25;4;2;2008;68.30835117773019;101.01329955668143;90.65075305484513;-53.96039603960394;923.0283911671892;17.22519726793229;0.5660000000000001;-1779882.1782178215;0.7214285714285715;0.650000000000001;-2540.090269654654;-0.14821815466154126;-71.30075305484513;182.6008202323992;14629.999999999947;-17.22519726793229;55.17246914675884;1000.7424998148746;;0.34345391903531436;0;0.8668478260869565;0;-31.691648822269816;54.043839758125465;-0.5285714285714287;77.64253224999997;5.693950177935935;1;-26.096181046676037;-94.38943894389439
26;5;2;2008;70.12448132780082;107.98722044728433;99.12023460410559;-44.55445544554455;20691.536050156727;17.166070491944602;0.5660000000000001;-2436846.5346534653;0.7214285714285715;0;-3731.008829443134;-0.2963169710142274;-80.7202346041056;76.89838802533103;330029.99999999977;-17.166070491944602;44.944037427278296;1000.7424998148746;;0.3591160220994475;0;0.9086021505376343;0;-29.875518672199178;54.043839758125465;-0.5142857142857145;77.64253224999997;12.455516014234865;1;-30.19801980198015;-88.11881188118814
27;6;2;2008;75.1592356687898;111.60151324085747;105.9563005088297;-36.63366336633662;12104.14201183433;17.263148584318312;0.5660000000000001;-2879891.089108911;0.7214285714285715;0;-5146.119209615615;-0.21822704879097896;-88.4563005088297;104.47594837700431;204560.00000000017;-17.263148584318312;72.38255952544701;1000.7424998148746;;0.3826199740596628;0;0.9414893617021276;0;-24.840764331210195;54.043839758125465;-0.417857142857143;77.64253224999997;18.149466192170813;1;-45.049504950495006;-82.83828382838284
28;7;2;2008;75.33333333333333;103.47985347985349;102.47883917775091;-44.05940594059405;-7097.457627118644;17.20621247807862;0.5660000000000001;-3194990.099009901;0.7214285714285715;0.9411764705882365;-6263.173991617339;-0.17518152549118254;-85.82883917775092;159.48955223880597;-125625;-17.20621247807862;85.26093938925699;1000.7867476024852;;0.3862807657247037;0;0.9162162162162162;0;-24.66666666666667;54.043839758125465;-0.39642857142857146;77.64253224999997;12.811387900355864;1;-62.23479490806219;-87.7887788778878
29;8;2;2008;77.10280373831776;98.98020395920817;100.64043915827997;25.000000000000004;-2439.823008849554;17.077810209337052;0.5660000000000001;-3240940.099009901;0.7214285714285715;0.9411764705882345;-8038.200646440598;-0.026510125194715278;-84.79043915827998;-72.9923830250272;-41354.999999999935;-17.077810209337052;78.52604914871682;1000.8140203297579;-73.13583363085601;0.38605521759475897;0;0.8918918918918919;0;-22.89719626168224;0;-0.3499999999999999;77.64253224999997;9.608540925266903;0;140.94684385382058;-90.75907590759076
30;11;2;2008;77.14987714987714;93.45238095238095;96.34857318195766;15.697674418604649;-1318.78787878788;16.827299262184862;2.28404;-3259600.56412618;1.2841836734693877;1;-8253.585338838506;-0.01086236982145589;-81.24857318195767;-246.61764705882354;-21760.00000000002;-16.827299262184862;74.51018233313307;1000.8649757437706;-71.6396732544862;0.3675954109107937;0;0.8263157894736842;0;-22.850122850122858;0;-0.3321428571428573;11.34919844897959;3.9145907473309536;0;122.34219269102992;-96.03960396039604
31;12;2;2008;77.26098191214469;89.25373134328358;92.28395061728395;6.976744186046508;-539.8089171974523;16.485972123605798;2.28404;-3269323.8199401335;1.2841836734693877;1;-7410.176979979298;-0.00563405714100909;-76.78395061728395;-593.6283185840708;-8475;-16.485972123605798;73.90137565648683;1000.9151429678509;-69.71549928335422;0.3630403108305002;0.5173010380622838;0.7786458333333334;0.5173010380622838;-22.739018087855307;0;-0.31428571428571445;11.34919844897959;-1.4234875444839934;0;104.65116279069771;-100
32;13;2;2008;77.44565217391305;87.10268948655256;88.45437616387338;-1.1627906976744145;-1414.0468227424735;16.079431737495653;2.28404;-3300226.145521529;1.2841836734693877;1;-6083.806830684549;-0.017695885919598777;-72.60437616387338;-222.11920529801327;-21139.999999999978;-16.079431737495653;73.98685001505895;1000.9642657748684;-66.37754220649927;0.355716425361957;0.5035335689045937;0.7808219178082192;0.5035335689045937;-22.554347826086953;0;-0.2964285714285713;11.34919844897959;-6.405693950177938;0;87.87375415282392;-100
33;14;2;2008;79.71428571428572;89.02361199744733;87.05148205928236;-4.651162790697679;-1376.842105263161;15.692262330678261;2.28404;-3371709.8664517617;1.2841836734693877;0.7307692307692312;-5309.592973245426;-0.03966910151511241;-71.10148205928236;-102.56880733944953;-19620.000000000047;-15.692262330678261;73.5015284470785;1000.9857711512125;-62.50422212347379;0.33405172413793105;0.49293286219081267;0.7380952380952381;0.49293286219081267;-20.28571428571429;0;-0.2535714285714286;11.34919844897959;-6.643356643356652;0;72.00996677740864;-100
34;15;2;2008;87.68768768768768;96.8812209688122;91.99747952110901;2.906976744186047;1849.820788530467;15.49366917964585;2.28404;-3409101.726916878;1.2841836734693877;0;-5145.68461261269;-0.02047410637086803;-75.09747952110902;-168.96725440806046;25805.000000000015;-15.49366917964585;71.55828482814158;1000.9857711512125;-58.51101545266322;0.3329532497149373;0.5149911816578483;0.7978142076502732;0.5149911816578483;-12.312312312312306;0;-0.14642857142857135;11.34919844897959;0;0;57.64119601328902;-96.0122699386503
35;18;2;2008;96.52996845425868;104.15248468345814;97.17370593839316;11.046511627906991;2023.2876712328798;15.458456601528423;2.28404;-3441978.4711029246;1.2841836734693877;0;-5331.388705511613;-0.017737655347206095;-79.47370593839315;-158.957345971564;29540.000000000044;-15.458456601528423;76.66507567363976;1000.9857711512125;-52.940942224597926;0.33782291896665934;0.5406360424028269;0.8793103448275863;0.5406360424028269;-3.4700315457413184;0;-0.03928571428571421;11.34919844897959;4.794520547945213;0;46.2624584717608;-91.71779141104294
36;19;2;2008;103.97350993377484;107.46064339493498;100.12755102040816;15.697674418604649;650.9803921568605;15.50237358306871;2.28404;-3459061.029242459;1.2841836734693877;0.2727272727272735;-5641.937804242422;-0.00965443548069113;-83.17755102040816;-269.3975903614458;9959.999999999965;-15.50237358306871;77.53343422241949;1000.9857711512125;-48.062801708371055;0.3558476881233001;0.5460869565217391;0.8746518105849582;0.5460869565217391;3.973509933774832;0;0.04285714285714283;11.34919844897959;7.534246575342464;0;37.873754152823935;-89.2638036809816
37;20;2;2008;101.61290322580645;106.70731707317074;101.22107969151672;16.279069767441865;193.6305732484104;15.547396567965308;2.28404;-3500065.68040525;1.2841836734693877;0.3846153846153844;-6333.375507105382;-0.02250282689210333;-84.72107969151672;-110.32894736842105;3040.000000000043;-15.547396567965308;72.80178539935937;1000.9857711512125;-42.161040807305405;0.35698096101541255;0.5516637478108581;0.9210526315789473;0.5516637478108581;1.6129032258064515;0;0.017857142857142856;11.34919844897959;7.876712328767125;0;42.857142857142875;-88.95705521472392
38;21;2;2008;96.21451104100946;101.26162018592298;99.25154572079401;10.465116279069772;-1231.7460317460318;15.493324464698889;2.28404;-3530744.750172692;1.2841836734693877;0.9166666666666656;-7830.499101781006;-0.01999678644729622;-83.55154572079401;-172.88659793814435;-19400;-15.493324464698889;70.21162003892745;1001.0185580364583;-38.830410843432226;0.3458834202767067;0.5285961871750433;0.9384615384615385;0.5285961871750433;-3.785488958990534;0;-0.04285714285714283;11.34919844897959;4.45205479452055;0;46.76079734219269;-92.02453987730061
39;22;2;2008;93.41692789968653;97.2584856396867;98.05857189865088;6.395348837209311;-550.819672131147;15.38544728929909;2.28404;-3551674.9827308315;1.2841836734693877;1;-9268.458879142216;-0.015240830523658;-83.10857189865088;-279.50000000000006;-8399.99999999999;-15.38544728929909;64.33701426166276;1001.0420479693443;-36.439238721411236;0.33794511227035606;0.5191637630662022;0.964401294498382;0.5191637630662022;-6.583072100313473;0;-0.07499999999999993;11.34919844897959;2.0547945205479503;0;46.76079734219269;-94.1717791411043
40;25;2;2008;84.61538461538463;92.9778933680104;95.1114067176588;-0.5813953488371969;-744.9664429530196;15.188093236699256;2.28404;-3570390.0990099013;1.2841836734693877;1;-9991.817925635096;-0.015026187297526908;-80.8614067176588;-362.5945945945946;-11099.999999999993;-15.188093236699256;48.362110448657404;1001.0840060113023;-34.86650457737488;0.33878227908078656;0.4897260273972603;0.9727891156462586;0.4897260273972603;-15.384615384615373;0;-0.18571428571428555;11.34919844897959;-2.054794520547938;0;54.485049833887025;-97.85276073619632
41;26;2;2008;84.74576271186442;98.81422924901186;100.70493454179254;7.558139534883725;3485.3146853146814;15.1538944663903;2.28404;-3630827.308312227;1.2841836734693877;0;-12103.139635103385;-0.06235139719625047;-86.75493454179254;-94.21348314606743;49839.99999999995;-15.1538944663903;26.14217973894371;1001.0840060113023;-34.54331208248657;0.3382187147688839;0.5172413793103449;1.0273972602739727;0.5172413793103449;-15.25423728813559;0;-0.1928571428571428;11.34919844897959;2.739726027397263;0;58.139534883720934;-93.55828220858895
42;27;2;2008;92.03539823008849;103.72340425531914;104.69798657718121;14.534883720930234;2079.9999999999986;15.235004563410245;2.28404;-3667711.0292424597;1.2841836734693877;0.42857142857143005;-11327.766712371606;-0.048176229010230616;-90.09798657718122;-129;31199.99999999998;-15.235004563410245;43.8667754310298;1001.0840060113023;-35.07957985758378;0.33505154639175255;0.5342465753424658;1.0576271186440678;0.5342465753424658;-7.9646017699115035;0;-0.0964285714285714;11.34919844897959;6.8493150684931505;0;46.17940199335549;-89.87730061349693
43;28;2;2008;93.93939393939394;103.2644903397735;103.09278350515463;42.222222222222214;-264.1025641025632;15.28318555188111;2.28404;-3674119.9181313487;1.2841836734693877;0.6315789473684218;-12149.992495161352;-0.010024853572483804;-87.79278350515463;-30.582524271844644;-4119.999999999985;-15.28318555188111;57.74436489995078;1001.0904576242056;-36.498032519513714;0.3352076124567474;0;1.0264900662251655;0;-6.0606060606060606;0;-0.07142857142857142;11.34919844897959;6.164383561643838;0;123.01587301587297;-90.49079754601226
44;29;2;2008;99.36305732484077;103.58565737051791;102.69914417379854;44.44444444444443;204.51612903225734;15.340788178811817;3.8989976;-3677642.1403535707;1.5138848396501459;0.3200000000000003;-15113.261175808846;-0.006082234885550395;-86.99914417379854;-39.747634069400604;3169.9999999999886;-15.340788178811817;56.2159965673304;1001.0904576242056;-38.468677017396345;0.348681269557443;0.5324232081911262;1.0032154340836013;0.5324232081911262;-0.6369426751592334;0;-0.0071428571428571175;0.21855624999999987;6.8493150684931505;0;104.60317460317457;-89.87730061349693
45;3;3;2008;99.33110367892976;97.69736842105263;97.12230215827337;27.777777777777768;-1307.6923076923076;15.251553964482396;3.8989976;-3689731.0292424597;1.5138848396501459;1;-15344.64940867819;-0.020875304591415806;-81.37230215827337;-46.323529411764675;-20400;-15.251553964482396;60.00189260045038;1001.1409626747106;-40.38142812221401;0.3286852589641434;0.5103092783505154;0.99;0.5103092783505154;-0.6688963210702318;0;-0.0071428571428571175;0.21855624999999987;1.7123287671232876;0;89.99999999999997;-94.47852760736195
46;4;3;2008;99.29824561403508;92.42325277596343;92.81731715316498;12.222222222222234;-820.2020202020194;15.051271425485597;3.8989976;-3702877.695909126;1.5138848396501459;1;-11248.935302397642;-0.022465254044201407;-77.56731715316498;-72.41379310344824;-12179.999999999987;-15.051271425485597;60.282294366814774;1001.190432639375;-42.09681878220602;0.33045305931807567;0.4748322147651007;0.9528619528619529;0.4748322147651007;-0.7017543859649098;0;-0.0071428571428571175;0.21855624999999987;-3.082191780821913;0;76.34920634920634;-98.77300613496934
47;5;3;2008;96.415770609319;88.83751651254953;89.13187541418156;-3.3333333333333397;-534.2756183745591;14.760131166306397;3.8989976;-3714397.695909126;1.5138848396501459;1;-8892.764806662668;-0.020360551431601277;-74.23187541418156;-116.6666666666666;-7560.000000000012;-14.760131166306397;66.12870813237657;1001.2424772490405;-43.88581570516688;0.2992879394748554;0.4366883116883117;0.9505300353356889;0.4366883116883117;-3.5842293906810037;0;-0.03571428571428571;0.21855624999999987;-2.605863192182413;0;70.31746031746029;-100
48;7;3;2008;87.67123287671234;87.01563562202584;86.13728129205926;-17.777777777777747;-251.30111524163516;14.403743681523416;3.8989976;-3721446.584798015;1.5138848396501459;0;-6551.084056952036;-0.013941631504922638;-71.83728129205926;-242.30769230769218;-3379.9999999999927;-14.403743681523416;61.82145252958929;1001.2932584990405;-46.20044968169828;0.30032848427968095;0.4266666666666667;0.9045936395759717;0.4266666666666667;-12.328767123287664;0;-0.1285714285714285;0.21855624999999987;0;0;81.1111111111111;-100
49;10;3;2008;84.64052287581698;91.39026111503176;88.60759493670885;-14.444444444444445;510.93749999999517;14.139426648519159;3.8989976;-3777642.1403535707;1.5138848396501459;0.428571428571429;-5790.740444017161;-0.11029549667429943;-73.60759493670885;-28.899082568807323;6539.999999999938;-14.139426648519159;57.378713899408694;1001.2932584990405;-48.119681345929614;0.29351767905711695;0.43166666666666664;0.8779661016949152;0.43166666666666664;-15.359477124183016;0;-0.16785714285714295;0.21855624999999987;0.9146341463414548;0;88.73015873015875;-99.14040114613181
50;11;3;2008;79.93630573248409;92.00879765395894;87.03190013869627;-23.3333333333333;-1961.3899613899546;13.85043998515204;3.8989976;-3870775.473686904;1.5138848396501459;0.6666666666666664;-4953.899697979184;-0.1754584275307711;-71.43190013869628;-19.84251968503936;-25399.99999999991;-13.85043998515204;58.915081206948244;1001.3251310090006;-49.247151012264354;0.2707659115426106;0.41487603305785126;0.8508474576271187;0.41487603305785126;-20.063694267515917;0;-0.2249999999999999;0.21855624999999987;-1.524390243902439;0;88.88888888888884;-100
51;12;3;2008;81.58730158730158;97.49620637329286;90.2070902070902;-16.66666666666666;702.7888446215114;13.668541806033486;3.8989976;-3909975.473686904;1.5138848396501459;0.5882352941176473;-4612.143609032836;-0.07322996450588455;-74.7070902070902;-42.85714285714283;8819.999999999969;-13.668541806033486;44.914173318994806;1001.3251310090006;-50.358130291639156;0.2992547741034001;0.42409240924092406;0.8862068965517241;0.42409240924092406;-18.412698412698415;0;-0.20714285714285716;0.21855624999999987;0.30487804878048136;0;79.84126984126985;-98.3050847457627
52;13;3;2008;76.39344262295083;90.17027863777092;83.03635067712045;-43.3333333333333;-3931.517509727624;13.30153420493649;3.8989976;-3988562.1403535707;1.5138848396501459;1;-3792.0714790640054;-0.1521228545618789;-67.43635067712046;-29.92874109263656;-50519.99999999997;-13.30153420493649;52.48990870565815;1001.4281353008462;-50.461547763931506;0.26818600368324125;0.38898163606010017;0.7766666666666667;0.38898163606010017;-23.606557377049178;0;-0.2571428571428571;0.21855624999999987;-5.089820359281435;0;61.11111111111109;-100
53;14;3;2008;75.50335570469798;89.57006369426752;82.50825082508251;-52.22222222222219;-2781.1158798283286;12.928527985857128;3.8989976;-4154162.1403535707;1.5138848396501459;0.31818181818181795;-3871.0681131448837;-0.2963493199713671;-67.65825082508252;-15.555555555555545;-32400.00000000003;-12.928527985857128;50.626953925662114;1001.4636908564017;-49.36362598292756;0.25498640072529466;0.3787878787878788;0;0.3787878787878788;-24.496644295302016;0;-0.26071428571428573;0.21855624999999987;-1.9886363636363615;0;43.01587301587303;-100
54;17;3;2008;76.22377622377621;88.9795918367347;82.51324753974262;-59.999999999999964;-7164.888888888881;12.559704715701287;3.8989976;-4660822.140353571;1.5138848396501459;0.2999999999999998;-4140.196820590462;-0.662214089661482;-68.36324753974262;-5.471124620060787;-80604.99999999991;-12.559704715701287;44.75102979573272;1001.4958009481448;-44.91262616756803;0.2644989080320311;0.367003367003367;0;0.367003367003367;-23.77622377622378;0;-0.24285714285714288;0.21855624999999987;-3.3898305084745743;0;20.00000000000003;-100
55;18;3;2008;70.66666666666667;89.52702702702703;83.20251177394034;-66.66666666666664;-1387.1559633027555;12.203394767391961;3.8989976;-4778422.140353571;1.5138848396501459;0.6296296296296295;-4382.287172246741;-0.14755332496863233;-69.75251177394034;-24.999999999999982;-15120.000000000036;-12.203394767391961;23.691636730175915;1001.5241028349373;-39.85374778116681;0.2574065080135988;0.3563025210084034;0.7412587412587412;0.3563025210084034;-29.333333333333336;0;-0.31428571428571433;0.21855624999999987;-4.788732394366195;0;22.53968253968255;-100
56;19;3;2008;64.1025641025641;87.33624454148472;81.20178643930166;-79.99999999999996;-3209.433962264149;11.80277753695706;3.8989976;-4925842.140353571;1.5138848396501459;1;-4030.446007995793;-0.18839616613418522;-68.40178643930166;-22.22222222222221;-34019.99999999998;-11.80277753695706;15.84163107593433;1001.5841028349372;-34.36934918909408;0.26666666666666666;0.3333333333333333;0;0.3333333333333333;-35.8974358974359;0;-0.39999999999999997;0.21855624999999987;-5.4945054945054945;0;20.000000000000004;-100
