92;19;6;2013;10.8;10.6;10.8;10.6;10.6;800
93;18;6;2013;10.31;10.31;10.31;10.31;10.31;0
94;17;6;2013;10.31;10.31;10.31;10.31;10.31;0
95;14;6;2013;10.6;10.31;11;10.1;10.31;2700
96;13;6;2013;10.95;11;11;10.95;11;400
97;12;6;2013;12;11.2;12;11.1;10.95;1700
98;11;6;2013;13;12;13;10.99;11.73;0
99;10;6;2013;10.99;12.45;12.45;10.99;12.17;0
100;7;6;2013;11.2;10.95;11.2;10.95;10.71;1000
101;6;6;2013;10.51;11.1;11.1;10.51;10.85;1800
102;5;6;2013;11.49;10.51;11.49;10.51;10.28;800
103;4;6;2013;11.25;11.3;11.3;11.05;11.05;1300
104;3;6;2013;11;11.2;11.2;10.95;10.95;400
105;31;5;2013;11.85;11.8;11.85;11.75;11.54;0
106;30;5;2013;13.8;11.1;13.8;11.1;10.85;200
107;29;5;2013;11.5;12;12;11.5;11.73;1500
108;28;5;2013;13.95;12.45;13.95;12;12.17;0
109;27;5;2013;10.7;11.95;11.95;10.7;11.68;400
110;24;5;2013;10.72;10.72;10.72;10.72;10.48;0
111;23;5;2013;11.06;11.06;11.06;11.06;10.81;0
112;22;5;2013;11.06;11.06;11.06;11.06;10.81;100
113;21;5;2013;11.28;11.28;11.28;11.28;11.03;0
114;20;5;2013;11.16;12;12;11.16;11.73;600
115;17;5;2013;12.8;12;12.8;11.8;11.73;800
116;16;5;2013;12.3;12.3;12.5;11.05;12.03;700
117;15;5;2013;12.9;12.34;12.9;12.1;12.06;700
118;14;5;2013;11.5;12.5;12.5;11.5;12.22;100
119;13;5;2013;12.8;12.8;12.8;12.8;12.51;600
120;10;5;2013;12;11.65;13;11.65;11.39;1800
121;9;5;2013;12.75;11.53;12.75;11.51;11.27;500
122;8;5;2013;11.9;11.3;11.9;11.3;11.05;2100
123;7;5;2013;11.99;11.4;11.99;11.4;11.15;200
124;6;5;2013;12.8;12.95;12.95;11.51;12.66;0
125;3;5;2013;11.75;12.84;12.84;11.65;12.55;300
126;2;5;2013;11.52;11.5;11.9;11.5;11.24;2900
127;1;5;2013;11.41;11.41;11.41;11.41;11.16;0
128;30;4;2013;11.89;11.41;11.89;11.32;11.16;800
129;29;4;2013;11.75;11.65;11.98;11.65;11.39;400
130;26;4;2013;11.51;11.69;11.69;11.51;11.43;1000
131;25;4;2013;12;11.56;12.05;11.56;11.3;2100
132;24;4;2013;12.48;12.48;12.48;12.48;12.2;0
133;23;4;2013;12.48;12.48;12.48;12.48;12.2;0
134;22;4;2013;12.6;12.48;12.6;11.9;12.2;1100
135;19;4;2013;12.05;12.05;12.05;12.05;11.78;0
136;18;4;2013;12.9;12.05;12.9;12.05;11.78;1000
137;17;4;2013;12.35;12.01;12.35;12.01;11.74;400
138;16;4;2013;12.05;11.9;12.2;11.8;11.63;3400
139;15;4;2013;12.5;12;12.5;11.75;11.73;3000
140;12;4;2013;12.3;12.05;12.5;12;11.78;2700
141;11;4;2013;12.3;12.3;12.3;12.25;12.03;1200
142;10;4;2013;12.84;12.45;12.84;12.45;12.17;800
143;9;4;2013;12.65;12.5;12.65;12.5;12.22;2700
144;8;4;2013;13.19;12.5;13.19;12.5;12.22;2100
145;5;4;2013;13.85;12.87;13.85;12.38;12.58;17600
146;4;4;2013;13.5;12.5;13.5;12.49;12.22;22200
147;3;4;2013;12.9;13.36;13.65;12.9;13.06;3000
148;2;4;2013;13.75;13.22;13.75;13.2;12.92;2000
149;1;4;2013;12.81;13.5;13.64;12.81;13.2;900
150;29;3;2013;12.98;12.98;12.98;12.98;12.69;0
151;28;3;2013;12.6;12.98;13;12.6;12.69;4400
152;27;3;2013;13.1;13.1;13.1;13.1;12.81;0
153;26;3;2013;12.85;13.1;13.39;12.81;12.81;1200
154;25;3;2013;13;12.79;13;12.79;12.5;6200
155;22;3;2013;12.71;13.25;13.25;12.71;12.95;2500
156;21;3;2013;12.96;13.12;13.68;12.96;12.83;7200
157;20;3;2013;13.75;13.48;14.3;13;13.18;13600
158;19;3;2013;14.9;13.65;14.9;13.5;13.35;8200
159;18;3;2013;13.3;13.49;14;13;13.19;12200
160;15;3;2013;13.7;13.69;13.95;13.65;13.38;11000
161;14;3;2013;14.4;14;14.4;13.97;13.69;3300
162;13;3;2013;13.5;13.79;13.89;13.5;13.48;2300
163;12;3;2013;13.6;13.7;13.95;13.32;13.39;11800
164;11;3;2013;13.5;13.62;13.99;13.5;13.32;2500
165;8;3;2013;13.21;13.51;13.65;13.21;13.21;4000
166;7;3;2013;13.21;13.27;13.27;13.21;12.97;400
167;6;3;2013;13.84;13.7;13.84;13.1;13.39;1300
168;5;3;2013;13.15;13.13;13.7;12.9;12.84;6500
169;4;3;2013;13.35;13.1;13.35;13.06;12.81;8300
170;1;3;2013;13.6;13.78;13.78;13.2;13.47;5800
171;28;2;2013;14.5;13.6;14.5;12.5;13.3;1900
172;27;2;2013;13.45;13.65;13.75;13.45;13.35;9900
173;26;2;2013;14.75;13.65;14.75;13.6;13.35;5800
174;25;2;2013;14.3;14.05;14.45;14.05;13.74;5900
175;22;2;2013;14;13.7;14;13.55;13.39;10500
176;21;2;2013;13.35;13.9;14.35;13.35;13.59;7100
177;20;2;2013;14;14.3;14.45;14;13.98;900
178;19;2;2013;13;14.3;14.5;13;13.98;900
179;18;2;2013;13.3;14.1;14.55;13.3;13.79;1900
180;15;2;2013;13.8;14.25;14.25;13.8;13.93;800
181;14;2;2013;14.8;13.6;14.8;13.5;13.3;15700
182;13;2;2013;14.7;14.6;14.8;14.6;14.27;7600
183;12;2;2013;14.8;14.85;15.1;14.75;14.52;800
184;11;2;2013;15;14.8;15.05;14.5;14.47;1800
185;8;2;2013;15.05;14.8;15.7;14.6;14.47;6400
186;7;2;2013;15.65;15.65;15.65;15.65;15.3;0
187;6;2;2013;16.9;15.65;16.9;15.2;15.3;2100
188;5;2;2013;15.25;15.2;15.7;15.1;14.86;2300
189;4;2;2013;15.2;15.85;15.9;15.2;15.5;500
190;1;2;2013;15.6;15.7;15.75;15.5;15.35;4400
191;31;1;2013;15.8;15.6;15.85;15.6;15.25;800
192;30;1;2013;15.4;15.75;15.8;15.3;15.4;500
193;29;1;2013;15.85;15.65;15.85;15.35;15.3;4500
194;28;1;2013;16.45;16;16.45;15.95;15.64;400
195;25;1;2013;16.9;16.05;16.9;15.75;15.69;1000
196;24;1;2013;16;16;16.2;15.75;15.64;5500
197;23;1;2013;16.25;15.9;16.25;15.85;15.55;8900
198;22;1;2013;17.55;16.5;17.55;16.4;16.13;3800
199;21;1;2013;16.3;16.55;16.7;16.15;16.18;2600
200;18;1;2013;16.7;16.55;16.9;16.5;16.18;13900
201;17;1;2013;16.5;16.5;17;16.5;16.13;4700
202;16;1;2013;16.8;16.45;16.8;16.35;16.08;3000
203;15;1;2013;17.2;17;17.3;16.6;16.62;4600
204;14;1;2013;16.25;17.25;17.25;16.25;16.86;5100
205;11;1;2013;17.15;16.7;17.5;16.6;16.33;14000
206;10;1;2013;17.5;17.5;17.9;17.3;17.11;11600
207;9;1;2013;18.05;17.5;18.25;17.45;17.11;5000
208;8;1;2013;17.85;18.3;19;17.85;17.89;41300
209;7;1;2013;18.5;18.05;18.75;17.8;17.65;11200
210;4;1;2013;18;18.3;19.7;17.85;17.89;43500
211;3;1;2013;17;18.3;18.35;17;17.89;88800
212;2;1;2013;16.35;17;17.5;16.1;16.62;111500
213;1;1;2013;16;16.1;16.25;15.95;15.74;22000
214;31;12;2012;15.4;15.75;16;15.4;15.4;27400
215;28;12;2012;15.84;15.36;15.84;15.36;15.02;6000
216;27;12;2012;15.55;15.66;16.23;15.55;15.31;16500
217;26;12;2012;15.4;15.6;15.8;15.4;15.25;48800
218;25;12;2012;15.4;15.4;15.4;15.4;15.06;0
219;24;12;2012;15;15.4;15.8;14.9;15.06;46500
220;21;12;2012;17.25;15.06;17.25;15;14.72;26200
221;20;12;2012;15.11;15.06;15.29;15;14.72;4100
222;19;12;2012;15.06;15.07;15.35;15.05;14.73;6400
223;18;12;2012;15;15.39;15.39;15;15.05;2900
224;17;12;2012;15.57;15.12;15.57;14.9;14.78;1800
225;14;12;2012;15.29;15.2;15.29;14.95;14.86;5200
226;13;12;2012;14.55;14.95;15.05;14.55;14.62;15000
227;12;12;2012;15;15.12;15.29;14.9;14.78;8900
228;11;12;2012;15.2;15.34;15.8;15.07;15;8900
229;10;12;2012;15;15;15.19;15;14.67;3000
230;7;12;2012;15;15.04;15.45;15;14.7;6300
231;6;12;2012;15.4;15.28;15.4;14.95;14.94;6600
232;5;12;2012;15.4;15.24;15.4;14.81;14.9;7500
233;4;12;2012;15.3;15;15.3;14.93;14.67;3700
234;3;12;2012;15.45;15.15;15.45;14.86;14.81;4400
235;30;11;2012;15.7;14.84;15.7;14.75;14.51;7400
236;29;11;2012;14.99;15.01;15.13;14.74;14.67;12300
237;28;11;2012;14.84;14.84;14.84;14.84;14.51;0
238;27;11;2012;15;14.84;15;14.6;14.51;16100
239;26;11;2012;15.15;14.85;15.15;14.6;14.52;14700
240;23;11;2012;14.8;14.51;14.8;14.15;14.19;15600
241;22;11;2012;15.24;14.1;15.24;14.06;13.79;7700
242;21;11;2012;14.11;14.24;14.5;14.11;13.92;9200
243;20;11;2012;14.9;14.11;14.9;14.05;13.8;11000
244;19;11;2012;15.39;14.33;15.39;14.01;14.01;12100
245;16;11;2012;15.45;14.95;15.82;14.1;14.62;52800
246;15;11;2012;13.9;15.12;15.5;13.6;14.78;85900
247;14;11;2012;13.95;13.95;13.95;13.95;13.64;0
248;13;11;2012;13.95;13.95;13.95;13.95;13.64;0
249;12;11;2012;13.6;13.95;14;13.55;13.64;4400
250;9;11;2012;13.6;13.63;13.69;13.45;13.33;3700
251;8;11;2012;13.5;13.7;13.76;13.45;13.39;1100
252;7;11;2012;13.56;13.5;13.62;13.4;13.2;30000
253;6;11;2012;14;13.66;14.05;13.65;13.36;3500
254;5;11;2012;13.85;13.74;13.85;13.55;13.43;4500
255;2;11;2012;13.75;13.74;14.2;13.5;13.43;4200
256;1;11;2012;14.4;13.76;14.4;13.72;13.45;2800
257;31;10;2012;13.99;13.78;13.99;13.42;13.47;500
258;30;10;2012;13.35;13.48;13.98;13.35;13.18;4400
259;29;10;2012;13.55;13.5;13.75;13.47;13.2;4800
260;26;10;2012;13.44;13.46;13.47;13.44;13.16;600
261;25;10;2012;13.49;13.6;13.88;13.49;13.3;3400
262;24;10;2012;13.78;13.78;13.78;13.78;13.47;0
263;23;10;2012;13.73;13.78;14.15;13.57;13.47;3700
264;22;10;2012;14.45;13.74;14.45;13.51;13.43;12600
265;19;10;2012;13.75;13.54;13.75;13.5;13.24;6500
266;18;10;2012;13.5;13.65;13.88;13.5;13.35;3800
267;17;10;2012;13.5;13.5;13.75;13.38;13.2;19300
268;16;10;2012;13.66;13.5;14.19;13.42;13.2;25000
269;15;10;2012;13.64;13.7;13.85;13.64;13.39;10200
270;12;10;2012;14.15;13.97;14.15;13.9;13.66;700
271;11;10;2012;13.89;13.8;14.35;13.8;13.49;2600
272;10;10;2012;13.78;13.82;14.25;13.78;13.51;6400
273;9;10;2012;13.25;14;14.29;13.25;13.69;1400
274;8;10;2012;13.9;13.84;14.03;13.8;13.53;6800
275;5;10;2012;14.55;13.8;14.55;13.8;13.49;6900
276;4;10;2012;13.81;14.33;14.5;13.8;14.01;5200
277;3;10;2012;13.9;14.05;14.3;13.9;13.74;2900
278;2;10;2012;14.11;14.11;14.11;14.11;13.8;0
279;1;10;2012;13.7;14.11;14.4;13.7;13.8;1400
280;28;9;2012;13.85;13.75;14.2;13.7;13.44;1700
281;27;9;2012;14.49;13.89;14.49;13.72;13.58;5900
282;26;9;2012;13.16;13.85;13.85;13.16;13.54;2100
283;25;9;2012;14.5;13.64;14.5;13.52;13.34;10800
284;24;9;2012;14.7;14.08;14.7;13.7;13.77;5800
285;21;9;2012;14;14;14;13.55;13.69;1600
286;20;9;2012;13.61;13.92;13.92;13.61;13.61;300
287;19;9;2012;13.99;13.99;13.99;13.99;13.68;0
288;18;9;2012;14;13.99;14;13.41;13.68;2100
289;17;9;2012;13.56;13.82;14.03;13.56;13.51;2600
290;14;9;2012;13.6;13.76;13.98;13.6;13.45;4000
291;13;9;2012;14;13.61;14;13.61;13.31;2500
292;12;9;2012;13.5;13.7;13.89;13.42;13.39;5000
293;11;9;2012;13.71;13.62;13.89;13.56;13.32;11900
294;10;9;2012;14.09;13.89;14.1;13.76;13.58;4100
295;7;9;2012;13.77;14.08;14.2;13.77;13.77;4300
296;6;9;2012;14.05;14.2;14.55;14.05;13.88;2200
297;5;9;2012;14;14.22;14.72;14;13.9;1800
298;4;9;2012;14;13.85;14.05;13.8;13.54;3000
299;3;9;2012;14.5;13.85;14.5;13.85;13.54;4000
300;31;8;2012;14.05;14.05;14.25;14;13.74;4800
301;30;8;2012;14.9;14.25;14.9;14.25;13.93;800
302;29;8;2012;14.7;14.65;14.85;14.55;14.32;12500
303;28;8;2012;14.6;14.6;14.75;14.6;14.27;3400
304;27;8;2012;14.75;14.6;14.95;14.5;14.27;11000
305;24;8;2012;14.5;14.7;14.8;14.5;14.37;4100
306;23;8;2012;14.75;14.4;14.8;14.25;14.08;7500
307;22;8;2012;15;14.9;15;14.7;14.57;900
308;21;8;2012;15.1;14.95;15.1;14.75;14.62;1200
309;20;8;2012;14.8;14.8;14.8;14.8;14.47;0
310;17;8;2012;15.05;14.8;15.05;14.75;14.47;4800
311;16;8;2012;14.8;15.05;15.2;14.8;14.71;3800
312;15;8;2012;14.8;14.8;14.8;14.8;14.47;0
313;14;8;2012;14.8;14.8;15;14.7;14.47;7900
314;13;8;2012;14.8;14.9;15.1;14.8;14.57;8000
315;10;8;2012;14.9;14.8;14.95;14.75;14.47;3900
316;9;8;2012;14.75;14.85;15.1;14.75;14.52;7600
317;8;8;2012;15.65;14.85;15.65;14.8;14.52;5900
318;7;8;2012;15;14.95;15;14.95;14.62;3900
319;6;8;2012;14.85;15;15.1;14.75;14.67;2000
320;3;8;2012;14.7;14.8;15.1;14.7;14.47;3100
321;2;8;2012;15;14.85;15;14.8;14.52;1500
322;1;8;2012;15;14.9;15.05;14.8;14.57;12100
323;31;7;2012;15.05;15.1;15.5;15.05;14.76;800
324;30;7;2012;15.4;15.05;15.4;15;14.71;4400
325;27;7;2012;15.45;15.1;15.45;15.05;14.76;5200
326;26;7;2012;15.1;14.95;15.3;14.75;14.62;8100
327;25;7;2012;15.95;15.15;15.95;15.1;14.81;2400
328;24;7;2012;15.95;15.5;15.95;15.1;15.15;8500
329;23;7;2012;15.1;15.4;15.5;15;15.06;4400
330;20;7;2012;15.5;15.05;15.5;15;14.71;3300
331;19;7;2012;15.15;15.55;15.9;15;15.2;14100
332;18;7;2012;15;15.15;15.35;15;14.81;2200
333;17;7;2012;15.05;14.9;15.3;14.9;14.57;2600
334;16;7;2012;14.9;14.95;15.45;14.9;14.62;6800
335;13;7;2012;15.6;15.3;15.85;15.05;14.96;6900
336;12;7;2012;15.1;15.1;15.45;14.75;14.76;8900
337;11;7;2012;15.3;15.2;15.75;15.2;14.86;11600
338;10;7;2012;15.1;15.35;15.8;15;15.01;3900
339;9;7;2012;16.05;15.6;16.1;14.85;15.25;33100
340;6;7;2012;15.8;15.6;16.15;15.55;15.25;9400
341;5;7;2012;16.25;15.9;16.45;15.85;15.55;18200
342;4;7;2012;15.4;16;16.25;15.4;15.64;23400
343;3;7;2012;15.25;15.3;15.45;15.25;14.96;4100
344;2;7;2012;15.1;15.4;15.7;15;15.06;4100
345;29;6;2012;15.25;15.15;15.8;15;14.81;5800
346;28;6;2012;15.65;15.3;15.65;15.15;14.96;2600
347;27;6;2012;15.25;15.3;15.4;15.15;14.96;5100
348;26;6;2012;15.15;15.2;15.4;15.15;14.86;6500
349;25;6;2012;15.05;15.5;15.7;15.05;15.15;6700
350;22;6;2012;15.05;15.05;15.25;15;14.71;8200
351;21;6;2012;14.85;15.1;15.45;14.85;14.76;2900
352;20;6;2012;15;15.25;15.4;15;14.91;6000
353;19;6;2012;15.3;15;15.3;14.65;14.67;23100
354;18;6;2012;15.35;15.25;15.4;15.25;14.91;3100
355;15;6;2012;15.4;15.35;15.6;15.25;15.01;7600
356;14;6;2012;15.7;15.6;15.8;15.4;14.76;3300
357;13;6;2012;15.55;15.65;15.9;15.5;14.81;900
358;12;6;2012;15.3;15.75;15.95;15.3;14.9;5700
359;11;6;2012;15.5;15.5;15.8;15.5;14.67;6700
360;8;6;2012;15.5;15.5;15.5;15.5;14.67;600
361;7;6;2012;15.55;15.3;15.7;15.2;14.48;12400
362;6;6;2012;15.45;15.65;16;15.3;14.81;3600
363;5;6;2012;15.3;15.3;15.7;15.25;14.48;2000
364;4;6;2012;15.3;15.25;15.7;15.1;14.43;2000
365;1;6;2012;15.5;15.35;15.9;15.25;14.53;2300
366;31;5;2012;15.35;15.55;15.9;15.3;14.72;2100
367;30;5;2012;15.35;15.95;16.1;15.3;15.09;21500
368;29;5;2012;16;15.7;16.15;15.5;14.86;19900
369;28;5;2012;16.85;16.25;16.85;15.5;15.38;18900
370;25;5;2012;15.8;15.65;16.4;15.4;14.81;12200
371;24;5;2012;15.25;15.9;16.85;15.25;15.05;8200
372;23;5;2012;15.85;15.3;15.85;15.25;14.48;6200
373;22;5;2012;19.45;15.8;19.45;15.75;14.95;1800
374;21;5;2012;15.5;16.25;16.35;15.5;15.38;13100
375;18;5;2012;15.25;16;16.45;15.25;15.14;22300
376;17;5;2012;14.2;15.4;15.75;14.2;14.57;4600
377;16;5;2012;15.3;15.45;15.95;15.25;14.62;6800
378;15;5;2012;15.9;15.45;16.8;15.35;14.62;26800
379;14;5;2012;16;15.65;16;15.2;14.81;6700
380;11;5;2012;15.8;15.8;15.9;15.75;14.95;4400
381;10;5;2012;15.85;15.75;15.95;15.75;14.9;2400
382;9;5;2012;16.1;16;16.2;15.75;15.14;2800
383;8;5;2012;15.8;16.2;16.5;15.75;15.33;8300
384;7;5;2012;15.25;15.6;16.1;15.25;14.76;5300
385;4;5;2012;15.75;16;16;15.75;15.14;800
386;3;5;2012;15.85;15.85;15.85;15.85;15;100
387;2;5;2012;15.5;15.8;16.15;15.5;14.95;4600
388;1;5;2012;15.75;15.75;15.75;15.75;14.9;0
389;30;4;2012;16.65;15.75;16.65;15.75;14.9;3000
390;27;4;2012;16.1;15.8;16.15;15.7;14.95;10800
391;26;4;2012;16;16.2;16.2;16;15.33;1100
392;25;4;2012;16.65;16;16.65;15.75;15.14;4400
393;24;4;2012;16.05;16.15;16.5;16.05;15.28;2100
394;23;4;2012;17.2;16.05;17.2;16;15.19;7000
395;20;4;2012;16.6;15.95;17.3;15.85;15.09;13900
396;19;4;2012;16.25;16.7;17.25;16;15.8;34000
397;18;4;2012;16.45;16.05;16.45;15.9;15.19;24100
398;17;4;2012;15.5;16.05;16.2;15.5;15.19;4700
399;16;4;2012;15.5;15.55;15.8;15.5;14.72;9400
400;13;4;2012;15.4;15.55;16.3;15.4;14.72;22800
401;12;4;2012;15.15;15.55;15.7;15.15;14.72;2100
402;11;4;2012;15.4;15.4;16;15.15;14.57;15600
403;10;4;2012;14.8;15.15;15.15;14.8;14.34;1200
404;9;4;2012;15.15;15.15;15.25;14.7;14.34;28300
405;6;4;2012;15.05;15.05;15.05;15.05;14.24;0
406;5;4;2012;15.05;15.05;15.05;15.05;14.24;0
407;4;4;2012;15;15.05;15.4;14.9;14.24;5100
408;3;4;2012;15.15;15.15;15.7;15.15;14.34;4400
409;2;4;2012;14.8;14.95;15.6;14.8;14.15;300
410;30;3;2012;14.65;15.15;15.3;14.3;14.34;9400
411;29;3;2012;13.9;14.65;15.5;13.85;13.86;34500
412;28;3;2012;14.3;13.8;14.35;13.7;13.06;17000
413;27;3;2012;14.35;14.25;14.5;14.1;13.49;8400
414;26;3;2012;14.65;14.5;15;14.25;13.72;8300
415;23;3;2012;14.85;14.65;16;14.6;13.86;4000
416;22;3;2012;16.75;14.85;16.75;14.85;14.05;5300
417;21;3;2012;15.3;15.15;15.5;15;14.34;6300
418;20;3;2012;14.7;15.3;15.4;14.7;14.48;1000
419;19;3;2012;15.05;14.85;15.05;14.75;14.05;3700
420;16;3;2012;15.05;14.9;15.25;14.75;14.1;2400
421;15;3;2012;15.5;15.05;15.6;15;14.24;10000
422;14;3;2012;15.45;15.35;15.75;15.15;14.53;3600
423;13;3;2012;15.4;15.3;15.8;15.25;14.48;6000
424;12;3;2012;15.6;15.35;15.6;15.3;14.53;3700
425;9;3;2012;16.05;15.3;16.05;15.3;14.48;7900
426;8;3;2012;15.85;15.85;15.85;15.85;15;0
427;7;3;2012;15.55;15.5;15.65;15.2;14.67;3700
428;6;3;2012;15.8;15.8;15.8;15.8;14.95;1000
429;5;3;2012;15.85;15.8;16.35;15.6;14.95;6900
430;2;3;2012;15.75;15.9;16.3;15.75;15.05;2500
431;1;3;2012;16.15;15.85;16.15;15.7;15;5400
432;29;2;2012;16.75;16.05;16.8;16;15.19;8800
433;28;2;2012;15.7;15.85;16.45;15.7;15;10500
434;27;2;2012;15.9;15.75;16.1;15.75;14.9;3900
435;24;2;2012;16.15;15.85;16.15;15.8;15;4500
436;23;2;2012;17.4;16.15;17.4;15.9;15.28;15300
437;22;2;2012;16.9;16.25;16.9;16.1;15.38;8000
438;21;2;2012;17;16.85;17.6;16.7;15.95;27700
439;20;2;2012;16.7;16.7;16.7;16.7;15.8;0
440;17;2;2012;17.5;16.7;17.5;16.6;15.8;12300
441;16;2;2012;16.7;16.8;17.45;16.7;15.9;37000
442;15;2;2012;18.6;16.8;18.6;16.7;15.9;24200
443;14;2;2012;17.25;17.5;18.25;17.25;16.56;14100
444;13;2;2012;18.65;17.75;18.65;17.2;16.8;21000
445;10;2;2012;16.95;16.9;17.1;16.65;15.99;12800
446;9;2;2012;16.6;16.65;17.35;16.5;15.76;42200
447;8;2;2012;16.65;16.5;16.8;16.5;15.61;5700
448;7;2;2012;17;16.6;17;16.5;15.71;9700
449;6;2;2012;16.5;16.55;16.8;16.3;15.66;15900
450;3;2;2012;16.15;16.3;16.75;16.15;15.43;10000
451;2;2;2012;16.15;16.15;16.25;16;15.28;10000
