1;23;6;2000;;;;;;11.341818181818182;;;;1;;;;;;;;;;0;4.530137981118374;0;4.530137981118374;;50;;;100;0;;
2;26;6;2000;;;;;0;20.621487603305788;;;;0;;;;0;0;;;1000;;0;4.4430199430199435;0;4.4430199430199435;;50;;;0;0;;0
3;27;6;2000;;;;;2.6931708881051386;28.315762584522915;;;;0;;;;0;167.99999999999855;;;1000;;0;4.454352441613588;0;4.454352441613588;;50;;;100;0;;0
4;28;6;2000;;;;;8.674928503336547;34.94198756915512;;;;1;;;;0;546.0000000000023;;;1000;;0;4.612535612535614;0;4.612535612535614;;50;;;100;0;;0
5;29;6;2000;;;;;2.594193946880735;40.46526255658146;;;;0;;;;0;167.99999999999642;;;1000;;0;4.967300380228136;0;4.967300380228136;;50;;;123.52941176470537;0;;0
6;30;6;2000;;101.81572156838064;;;0;44.87339663720301;;;;0;;;;0;0;;;1000.0094266728481;;0;4.887462235649546;0;4.887462235649546;;50;;;97.89915966386508;0;;-20.748299319727938
7;3;7;2000;;101.07463059573271;;;0;48.48005179407519;;;;0;;;;0;0;;;1000.0094266728481;;0;5.239676113360323;0;5.239676113360323;;50;;;97.89915966386508;0;;-20.748299319727938
8;4;7;2000;;96.68465450936611;;;-3.6470406428681694;51.00186055878879;;;;1;;;;0;-235.99999999999923;;;1000.0472775148689;;0;5.1614238410596025;0;5.1614238410596025;;50;;;-1.2605042016807186;0;;-100.00000000000001
9;5;7;2000;;93.30433431722854;;;-3.6728147554129897;52.64879500264538;;;;1;;;;0;-228.99999999999991;;;1000.0854060529974;;0;4.9718543046357615;0;4.9718543046357615;;50;;;-97.47899159663856;0;;-100
10;6;7;2000;;101.97067633611859;;;7.6923076923077;54.83628682034622;;;;0.005093378607807633;;;;0;462.00000000000045;;;1000.0854060529974;;0;5.453625632377741;0;5.453625632377741;;50;;;96.63865546218494;0;;-12.167300380227898
11;7;7;2000;;102.17686644971724;101.97228397105427;;0;56.62605285301054;;;;0;-3877.684664633179;;;0;0;-56.62605285301054;;1000.0854060529974;;0;5.556701030927836;0;5.556701030927836;;50;;;96.63865546218494;0;;-12.167300380227898
12;10;7;2000;;102.18655207280081;101.60385805620575;;0;58.0904068797359;;;;0;-4033.0238704146955;;;0;0;-58.0904068797359;;1000.0854060529974;;0;5.688654353562006;0;5.688654353562006;;50;;;96.63865546218494;0;;-12.167300380227898
13;11;7;2000;;95.82872491704849;94.93026968648749;;-6.230674087816957;58.555787447056645;;;;1;-3269.8010580867794;;;0;-403.0000000000008;-58.555787447056645;;1000.1518528790485;;0;5.395907473309609;0;5.395907473309609;;50;;;-36.99999999999989;0;;-88.78326996197723
14;12;7;2000;;96.34630659253375;95.2717562048382;;0;58.93655336577362;;;;0;-2798.0607678216556;;;0;0;-58.93655336577362;;1000.1518528790485;;0;5.641860465116279;0;5.641860465116279;;50;;;0;0;;-88.78326996197723
15;13;7;2000;99.9519076627124;98.86154626752077;98.57863365428702;41.38335287221575;2.80296784830998;59.55718002654205;0;-17.233294255568495;0;0;-1340.392620472609;-0.007180539273153539;-33.868633654287024;538115.0499999996;170.00000000000028;-59.55718002654205;77.10257607472249;1000.1518528790485;;0;5.8;0;5.8;-0.048092337287593996;51.330979868333166;-0.002142857142857224;0;41.36253041362531;1;138.72048233126793;-56.463878326996145
16;14;7;2000;99.9519076627124;99.59745695025717;99.04371584699454;41.38335287221575;0;60.064965476261676;1.2476;-17.233294255568495;0.6092857142857139;0;-1479.2995027475567;0;-36.69371584699454;0;0;-60.064965476261676;78.74133201411173;1000.1518528790485;;0;5.921177587844255;0;5.921177587844255;-0.048092337287593996;51.330979868333166;-0.002142857142857224;9.765059531995469;41.36253041362531;1;138.6702394908727;-56.463878326996145
17;17;7;2000;98.12519860184302;99.3948757564053;98.47566809107724;34.46658851113716;0;60.373153571486824;1.2476;-17.233294255568495;0.6092857142857139;0;-1595.7132625545667;0;-38.41566809107724;0;0;-60.373153571486824;72.9208414396401;1000.1614059878568;;0;5.650503202195791;0;5.650503202195791;-1.8748013981569744;51.330979868333166;-0.08428571428571427;9.765059531995469;27.007299270072934;1;144.24719477474468;-67.68060836501904
18;18;7;2000;89.02100061766521;93.6606446581752;92.35673891799233;-13.716295427901553;-19.964378238341965;59.8780347403074;1.2476;-399.5310668229778;0.6092857142857139;1;-1243.3773267690615;-0.2730698375481495;-27.676738917992324;179371.68333333317;-1232.9999999999998;-59.8780347403074;62.71896310964038;1000.2326982688629;;0;5.3828197945845;0;5.3828197945845;-10.978999382334784;51.330979868333166;-0.5078571428571433;9.765059531995469;-72.9927007299269;1;160.55937028973386;-100
19;19;7;2000;94.77954684629518;101.57172857330359;99.93381866313699;36.22508792497068;7.389418907198609;60.247482969342414;1.2476;-427.08089097303645;0.6092857142857139;0.6875000000000056;-1516.5921933583186;-0.022958186791715546;-35.25381866313698;538115.0499999996;425.9999999999998;-60.247482969342414;25.22509596746609;1000.2326982688629;;0;5.780578898225956;0;5.780578898225956;-5.220453153704833;51.330979868333166;-0.24357142857142833;9.765059531995469;30.656934306569244;1;154.27901524032828;-44.45893089960885
20;20;7;2000;95.67300262710555;101.15351937781844;99.63628170464786;36.22508792497068;0;60.54975879309834;1.2476;-427.08089097303645;0.6092857142857139;0;-1659.4634714070044;0;-34.95628170464785;0;0;-60.54975879309834;33.66055448125498;1000.2326982688629;;0;5.8076923076923075;0;5.8076923076923075;-4.326997372894448;51.330979868333166;-0.1999999999999998;9.765059531995469;30.656934306569244;1;142.43845252051588;-44.45893089960885
